"","Term","Ont","N","DE","P.DE"
"GO:1902494","catalytic complex","CC",1370,197,0.00000000000000000000000000000992492166747841
"GO:0005654","nucleoplasm","CC",3512,370,0.0000000000000000000000000016093324194365
"GO:0044451","nucleoplasm part","CC",1126,158,0.000000000000000000000118036021079199
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,875,0.00000000000000000000380426123890676
"GO:0005622","intracellular","CC",15073,1072,0.0000000000000000000560129191723506
"GO:0044424","intracellular part","CC",15063,1071,0.0000000000000000000767154191077005
"GO:0043229","intracellular organelle","CC",13294,973,0.000000000000000000151446090005836
"GO:0044446","intracellular organelle part","CC",9811,765,0.00000000000000000039229794801722
"GO:0043226","organelle","CC",14144,1017,0.00000000000000000115255346390586
"GO:0044422","organelle part","CC",10112,781,0.00000000000000000147922233620587
"GO:0031981","nuclear lumen","CC",4594,417,0.00000000000000000247054803386345
"GO:0043227","membrane-bounded organelle","CC",13019,952,0.00000000000000000326274595005164
"GO:0044428","nuclear part","CC",5023,441,0.0000000000000000707366323647285
