"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,27,0.00000000000000000000000000557529919885313
"GO:0004984","olfactory receptor activity","MF",427,27,0.00000000000000000000000000557529919885313
"GO:0007608","sensory perception of smell","BP",454,27,0.0000000000000000000000000289350822352934
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,27,0.000000000000000000000000108552062297322
"GO:0009593","detection of chemical stimulus","BP",512,27,0.000000000000000000000000715988128293607
"GO:0007606","sensory perception of chemical stimulus","BP",526,27,0.00000000000000000000000146537201828434
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,27,0.00000000000000000000000188316756431684
"GO:0051606","detection of stimulus","BP",691,27,0.00000000000000000000189206900887236
"GO:0004930","G protein-coupled receptor activity","MF",866,27,0.000000000000000000629562486545143
"GO:0007600","sensory perception","BP",977,27,0.0000000000000000133254640380581
"GO:0004888","transmembrane signaling receptor activity","MF",1277,27,0.0000000000000101106094623464
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,27,0.0000000000000564905164413901
"GO:0050877","nervous system process","BP",1437,27,0.000000000000174685710756627
"GO:0038023","signaling receptor activity","MF",1484,27,0.000000000000376501849075891
"GO:0060089","molecular transducer activity","MF",1538,27,0.000000000000879185971647864
"GO:0005882","intermediate filament","CC",214,12,0.0000000000130067488993596
"GO:0045111","intermediate filament cytoskeleton","CC",251,12,0.0000000000834042684660679
"GO:0004843","thiol-dependent ubiquitin-specific protease activity","MF",106,9,0.000000000138615856109276
"GO:0036459","thiol-dependent ubiquitinyl hydrolase activity","MF",114,9,0.000000000267497960816353
"GO:0101005","ubiquitinyl hydrolase activity","MF",114,9,0.000000000267497960816353
