"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,145,8.00433846657221e-154
"GO:0004984","olfactory receptor activity","MF",427,145,8.00433846657221e-154
"GO:0007608","sensory perception of smell","BP",454,145,2.85484346322124e-149
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,146,2.90951459264016e-147
"GO:0009593","detection of chemical stimulus","BP",512,146,4.14646733246933e-142
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,147,4.87859834792036e-141
"GO:0007606","sensory perception of chemical stimulus","BP",526,146,3.62447245720182e-140
"GO:0051606","detection of stimulus","BP",691,147,1.59097700058335e-122
"GO:0004930","G protein-coupled receptor activity","MF",866,149,6.4038192663864e-110
"GO:0007600","sensory perception","BP",977,149,6.30447975042988e-102
"GO:0004888","transmembrane signaling receptor activity","MF",1277,153,4.24887881607921e-89
"GO:0050877","nervous system process","BP",1437,154,1.44892420304296e-82
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,149,2.58067982500263e-80
"GO:0038023","signaling receptor activity","MF",1484,153,1.73624721452e-79
"GO:0060089","molecular transducer activity","MF",1538,154,3.04147553993162e-78
"GO:0005549","odorant binding","MF",102,49,4.92599334472852e-59
"GO:0003008","system process","BP",2216,156,1.27063337147326e-57
"GO:0032501","multicellular organismal process","BP",7751,260,5.05229136450287e-41
"GO:0005882","intermediate filament","CC",214,46,1.00981715873735e-36
"GO:0031424","keratinization","BP",224,45,0.00000000000000000000000000000000014912751447305
