"","Term","Ont","N","DE","P.DE"
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",45,2,0.0000469745977876205
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","BP",78,2,0.000142030609749784
"GO:0030295","protein kinase activator activity","MF",80,2,0.000149426884290563
"GO:0034644","cellular response to UV","BP",82,2,0.000157009369274841
"GO:0019209","kinase activator activity","MF",86,2,0.000172732529215717
"GO:0019912","cyclin-dependent protein kinase activating kinase activity","MF",1,1,0.000244045294806705
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","BP",104,2,0.000252675057190806
"GO:0005179","hormone activity","MF",122,2,0.000347593564518147
"GO:0071482","cellular response to light stimulus","BP",129,2,0.000388533531451588
"GO:0050671","positive regulation of lymphocyte proliferation","BP",130,2,0.000394565724031654
"GO:0032946","positive regulation of mononuclear cell proliferation","BP",131,2,0.000400643781986412
"GO:0070665","positive regulation of leukocyte proliferation","BP",139,2,0.000450917756381784
"GO:0009411","response to UV","BP",141,2,0.000463943945690331
"GO:1905179","negative regulation of cardiac muscle tissue regeneration","BP",2,1,0.000488042940802846
"GO:0070557","PCNA-p21 complex","CC",2,1,0.000488042940802846
"GO:0055123","digestive system development","BP",146,2,0.00049730918986945
"GO:0006974","cellular response to DNA damage stimulus","BP",854,3,0.000677559844156253
"GO:0019887","protein kinase regulator activity","MF",180,2,0.000754369055673224
"GO:0071478","cellular response to radiation","BP",191,2,0.000848744156267831
"GO:0038028","insulin receptor signaling pathway via phosphatidylinositol 3-kinase","BP",4,1,0.000975895314274888
