"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,2083,2.9780857891501e-205
"GO:0005654","nucleoplasm","CC",3512,1217,4.2062742267375e-198
"GO:0003676","nucleic acid binding","MF",4349,1329,6.13371643005959e-163
"GO:0044428","nuclear part","CC",5023,1461,1.77883319038389e-161
"GO:0031981","nuclear lumen","CC",4594,1371,3.46518487628003e-159
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,2530,1.16451158256078e-150
"GO:0090304","nucleic acid metabolic process","BP",5735,1563,1.48082691772215e-145
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1688,1.52290587896862e-145
"GO:0044424","intracellular part","CC",15063,2993,3.10841130329386e-144
"GO:0005622","intracellular","CC",15073,2994,3.97893572351131e-144
"GO:0043229","intracellular organelle","CC",13294,2769,4.73863003106166e-144
"GO:0046483","heterocycle metabolic process","BP",6570,1703,1.31366704865909e-139
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1711,1.46911784979467e-139
"GO:1901363","heterocyclic compound binding","MF",6241,1630,4.91270543517073e-134
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1734,2.08195782108288e-132
"GO:0097159","organic cyclic compound binding","MF",6328,1640,1.3692796309945e-131
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1218,1.28308722952418e-130
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1769,1.46151687580737e-123
"GO:0043226","organelle","CC",14144,2831,1.46781268390044e-119
"GO:0070013","intracellular organelle lumen","CC",5740,1500,1.17146910142543e-118
