"","Term","Ont","N","DE","P.DE"
"GO:0008494","translation activator activity","MF",13,2,0.000218541083762759
"GO:0070011","peptidase activity, acting on L-amino acid peptides","MF",599,6,0.000479885536914221
"GO:0008233","peptidase activity","MF",623,6,0.000590413356966142
"GO:0070935","3'-UTR-mediated mRNA stabilization","BP",22,2,0.000640998310371417
"GO:0004175","endopeptidase activity","MF",427,5,0.000744688517291971
"GO:0090079","translation regulator activity, nucleic acid binding","MF",28,2,0.00104218076839009
"GO:0045948","positive regulation of translational initiation","BP",30,2,0.00119676716412362
"GO:0001530","lipopolysaccharide binding","MF",35,2,0.00162821243232807
"GO:0051838","cytolysis by host of symbiont cells","BP",1,1,0.00170831706364694
"GO:0051886","negative regulation of timing of anagen","BP",1,1,0.00170831706364694
"GO:2001203","positive regulation of transforming growth factor-beta secretion","BP",1,1,0.00170831706364694
"GO:0019835","cytolysis","BP",40,2,0.0021230662978673
"GO:0004252","serine-type endopeptidase activity","MF",160,3,0.00254667118944777
"GO:0048255","mRNA stabilization","BP",45,2,0.00268027998840226
"GO:0035821","modification of morphology or physiology of other organism","BP",164,3,0.00273100302752042
"GO:0048468","cell development","BP",2183,10,0.00277494503339618
"GO:0002931","response to ischemia","BP",50,2,0.00329881711660038
"GO:0043489","RNA stabilization","BP",50,2,0.00329881711660038
"GO:0043293","apoptosome","CC",2,1,0.00341379902307348
"GO:0051801","cytolysis in other organism involved in symbiotic interaction","BP",2,1,0.00341379902307348
