"","Term","Ont","N","DE","P.DE"
"GO:1901363","heterocyclic compound binding","MF",6241,64,0.000000000517628364734072
"GO:0097159","organic cyclic compound binding","MF",6328,64,0.000000000970661240110403
"GO:0003676","nucleic acid binding","MF",4349,51,0.00000000154326384634196
"GO:0140110","transcription regulator activity","MF",2053,30,0.000000155623224864407
"GO:0003677","DNA binding","MF",2518,32,0.00000124586669835908
"GO:0003700","DNA-binding transcription factor activity","MF",1699,25,0.00000195898753273282
"GO:0016070","RNA metabolic process","BP",5206,50,0.00000205242945851811
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1600,24,0.0000023615866334704
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,57,0.00000275265274839669
"GO:0005634","nucleus","CC",7932,65,0.00000492100813612821
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,42,0.00000603147983878042
"GO:0046483","heterocycle metabolic process","BP",6570,57,0.00000640819878031303
"GO:0090304","nucleic acid metabolic process","BP",5735,52,0.00000661523441890884
"GO:0009059","macromolecule biosynthetic process","BP",5114,48,0.00000774824474053114
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,47,0.00000802713006475874
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,57,0.0000080810182970555
"GO:0051252","regulation of RNA metabolic process","BP",3822,39,0.0000138198323421537
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,82,0.0000138361022990222
"GO:0010467","gene expression","BP",6585,56,0.0000165145042760088
"GO:0005488","binding","MF",15267,98,0.000018146705083225
