"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,459,2.69361732341565e-114
"GO:0044428","nuclear part","CC",5023,540,1.36246508780773e-104
"GO:0005634","nucleus","CC",7932,686,1.55333236131782e-100
"GO:0031981","nuclear lumen","CC",4594,503,2.28151040107783e-97
"GO:0003676","nucleic acid binding","MF",4349,457,8.00541899600171e-79
"GO:0090304","nucleic acid metabolic process","BP",5735,537,9.90902123581773e-79
"GO:0005694","chromosome","CC",1075,212,1.41842108770318e-77
"GO:0070013","intracellular organelle lumen","CC",5740,535,1.75550645121458e-77
"GO:0031974","membrane-enclosed lumen","CC",5740,535,1.75550645121458e-77
"GO:0043233","organelle lumen","CC",5740,535,1.75550645121458e-77
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,569,2.2076111827482e-76
"GO:0046483","heterocycle metabolic process","BP",6570,572,1.5172345955003e-73
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,573,7.69408983993701e-73
"GO:0051276","chromosome organization","BP",1230,214,6.25645712135111e-68
"GO:1901360","organic cyclic compound metabolic process","BP",6839,574,2.09428715483661e-67
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,588,3.03750675204656e-66
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,780,4.19186775716364e-66
"GO:0044427","chromosomal part","CC",951,185,4.4475963428459e-66
"GO:0006259","DNA metabolic process","BP",1026,188,7.80075619205251e-63
"GO:0043229","intracellular organelle","CC",13294,838,3.89878374256379e-61
