"","Term","Ont","N","DE","P.DE"
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1554,2.23094464404823e-65
"GO:0005488","binding","MF",15267,2421,1.22917592363872e-63
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,901,1.5938342822919e-59
"GO:0031323","regulation of cellular metabolic process","BP",6305,1237,2.50860035406972e-59
"GO:0080090","regulation of primary metabolic process","BP",6233,1224,1.14849259034644e-58
"GO:0044424","intracellular part","CC",15063,2384,3.05362596801357e-58
"GO:0051171","regulation of nitrogen compound metabolic process","BP",6063,1197,3.1239522424935e-58
"GO:0005622","intracellular","CC",15073,2384,7.8160157798156e-58
"GO:0003677","DNA binding","MF",2518,619,6.33833091580949e-57
"GO:0043227","membrane-bounded organelle","CC",13019,2139,8.69079602988882e-57
"GO:0005634","nucleus","CC",7932,1464,2.07846805463609e-56
"GO:0051252","regulation of RNA metabolic process","BP",3822,837,1.4433404464217e-55
"GO:0043229","intracellular organelle","CC",13294,2162,1.65514638133427e-53
"GO:0005654","nucleoplasm","CC",3512,776,2.37246694461305e-52
"GO:0032774","RNA biosynthetic process","BP",3733,811,6.64178925978557e-52
"GO:0043226","organelle","CC",14144,2259,6.85755398268158e-52
"GO:0009059","macromolecule biosynthetic process","BP",5114,1029,1.88523075353092e-51
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1927,3.65718874945372e-51
"GO:0097659","nucleic acid-templated transcription","BP",3716,805,6.87093651061426e-51
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,1003,8.61063865495906e-51
