"","Term","Ont","N","DE","P.DE"
"GO:0005515","protein binding","MF",11807,131,0.00000026151150784013
"GO:0005737","cytoplasm","CC",11625,125,0.000010536193238772
"GO:0005488","binding","MF",15267,151,0.0000129509311973244
"GO:0044444","cytoplasmic part","CC",9735,109,0.0000192137228840911
"GO:0019882","antigen processing and presentation","BP",226,10,0.0000220568338412883
"GO:0044424","intracellular part","CC",15063,149,0.0000229180190545016
"GO:0005622","intracellular","CC",15073,149,0.0000242990983793626
"GO:0043229","intracellular organelle","CC",13294,136,0.0000341994862976831
"GO:0031090","organelle membrane","CC",2903,44,0.0000521052822822889
"GO:0005829","cytosol","CC",5085,66,0.0000544579504759549
"GO:0003674","molecular_function","MF",17697,164,0.0000952139419126866
"GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","MF",57,5,0.000115734545261421
"GO:0017160","Ral GTPase binding","MF",15,3,0.000245624099858587
"GO:0043227","membrane-bounded organelle","CC",13019,131,0.000258423631659359
"GO:0043226","organelle","CC",14144,139,0.000333565601494675
"GO:0044446","intracellular organelle part","CC",9811,105,0.00033839947442694
"GO:0008853","exodeoxyribonuclease III activity","MF",4,2,0.000415796556816319
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,118,0.000492094418181358
"GO:0090382","phagosome maturation","BP",44,4,0.000501088015440217
"GO:0030674","protein binding, bridging","MF",170,7,0.00059390972827268
