"","Term","Ont","N","DE","P.DE"
"GO:0003676","nucleic acid binding","MF",4349,38,0.00000000000210881827884483
"GO:0006397","mRNA processing","BP",541,16,0.00000000000229594026004348
"GO:0016071","mRNA metabolic process","BP",877,18,0.0000000000332146027700016
"GO:0003723","RNA binding","MF",1950,25,0.0000000000478299175338595
"GO:0008380","RNA splicing","BP",469,13,0.000000000779602543732753
"GO:1901363","heterocyclic compound binding","MF",6241,41,0.00000000164244493303397
"GO:0097159","organic cyclic compound binding","MF",6328,41,0.00000000259586207273807
"GO:0005654","nucleoplasm","CC",3512,30,0.00000000514886583253605
"GO:0044428","nuclear part","CC",5023,36,0.00000000526485952450687
"GO:0003730","mRNA 3'-UTR binding","MF",91,7,0.00000000860282727360134
"GO:0005634","nucleus","CC",7932,45,0.0000000116899182838894
"GO:0031981","nuclear lumen","CC",4594,33,0.0000000424886815317193
"GO:0005681","spliceosomal complex","CC",185,8,0.0000000650764578078062
"GO:0000398","mRNA splicing, via spliceosome","BP",379,10,0.000000138010315617233
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",379,10,0.000000138010315617233
"GO:0000375","RNA splicing, via transesterification reactions","BP",382,10,0.000000148471460111587
"GO:0006396","RNA processing","BP",1456,17,0.000000563630209686237
"GO:1990904","ribonucleoprotein complex","CC",1478,17,0.000000695385402830791
"GO:0090304","nucleic acid metabolic process","BP",5735,35,0.000000816436089740115
"GO:0016070","RNA metabolic process","BP",5206,33,0.000000973169904749379
