"","Term","Ont","N","DE","P.DE"
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,18,0.00000000000000534257878230736
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,17,0.0000000000000143855827987886
"GO:0004984","olfactory receptor activity","MF",427,17,0.0000000000000143855827987886
"GO:0009593","detection of chemical stimulus","BP",512,18,0.0000000000000180838849396242
"GO:0007606","sensory perception of chemical stimulus","BP",526,18,0.000000000000028721019808093
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,18,0.0000000000000337712766247779
"GO:0007608","sensory perception of smell","BP",454,17,0.0000000000000391389339169706
"GO:0004930","G protein-coupled receptor activity","MF",866,21,0.000000000000114941363863542
"GO:0051606","detection of stimulus","BP",691,19,0.000000000000242655586841395
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,24,0.0000000000014770291258171
"GO:0004888","transmembrane signaling receptor activity","MF",1277,21,0.000000000179237860468686
"GO:0060089","molecular transducer activity","MF",1538,22,0.000000000821792542823385
"GO:0007600","sensory perception","BP",977,18,0.000000000829071207681747
"GO:0038023","signaling receptor activity","MF",1484,21,0.0000000027406041066171
"GO:0050877","nervous system process","BP",1437,20,0.00000000974554479081728
"GO:0032501","multicellular organismal process","BP",7751,47,0.0000000169181983250461
"GO:0005882","intermediate filament","CC",214,8,0.000000376356412141422
"GO:0031424","keratinization","BP",224,8,0.000000532214338570147
"GO:0045111","intermediate filament cytoskeleton","CC",251,8,0.000001254120505798
"GO:0032039","integrator complex","CC",28,4,0.00000178375172412776
