"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,6,0.00000118788137310699
"GO:0004984","olfactory receptor activity","MF",427,6,0.00000118788137310699
"GO:0007608","sensory perception of smell","BP",454,6,0.00000169622403982616
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,6,0.00000225872763346664
"GO:0009593","detection of chemical stimulus","BP",512,6,0.00000340062112331041
"GO:0007606","sensory perception of chemical stimulus","BP",526,6,0.00000397273238845216
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,6,0.00000419517663055805
"GO:0051606","detection of stimulus","BP",691,6,0.0000188939779158204
"GO:0004930","G protein-coupled receptor activity","MF",866,6,0.0000671966247374087
"GO:0005549","odorant binding","MF",102,3,0.0000925881615370327
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,7,0.0000977036240090825
"GO:0007600","sensory perception","BP",977,6,0.000131079410500004
"GO:0004888","transmembrane signaling receptor activity","MF",1277,6,0.000561136765868597
"GO:0050877","nervous system process","BP",1437,6,0.00104907576475284
"GO:0038023","signaling receptor activity","MF",1484,6,0.00124187878455808
"GO:0060089","molecular transducer activity","MF",1538,6,0.00149629127932841
"GO:0097274","urea homeostasis","BP",2,1,0.00175639709580877
"GO:0006311","meiotic gene conversion","BP",3,1,0.00263350267289919
"GO:0035822","gene conversion","BP",4,1,0.00350988036154409
"GO:0007060","male meiosis chromosome segregation","BP",4,1,0.00350988036154409
