"","Term","Ont","N","DE","P.DE"
"GO:0005622","intracellular","CC",15073,1864,3.70809696980677e-82
"GO:0044424","intracellular part","CC",15063,1863,5.09016232092039e-82
"GO:0044446","intracellular organelle part","CC",9811,1391,2.10382244218438e-76
"GO:0043229","intracellular organelle","CC",13294,1702,8.59191381728404e-73
"GO:0044422","organelle part","CC",10112,1410,1.96559954343104e-72
"GO:0044391","ribosomal subunit","CC",190,120,2.37082374512628e-71
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1535,3.20454817698814e-70
"GO:0043226","organelle","CC",14144,1756,1.81113339698078e-65
"GO:0043227","membrane-bounded organelle","CC",13019,1659,6.73432838630713e-65
"GO:0044444","cytoplasmic part","CC",9735,1342,1.84861042612106e-61
"GO:0005737","cytoplasm","CC",11625,1514,5.7781043159663e-58
"GO:0005840","ribosome","CC",272,129,2.35270337662569e-56
"GO:0003735","structural constituent of ribosome","MF",202,109,5.39142295563694e-55
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",120,80,1.46179999624475e-50
"GO:0006413","translational initiation","BP",193,102,2.23139594787602e-50
"GO:0022626","cytosolic ribosome","CC",112,77,2.96389233600638e-50
"GO:0006613","cotranslational protein targeting to membrane","BP",109,75,5.10214582070081e-49
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP",105,73,3.02358709430416e-48
"GO:0006412","translation","BP",714,209,4.27435010366612e-48
"GO:0043043","peptide biosynthetic process","BP",739,211,1.19546586155034e-46
