"","Term","Ont","N","DE","P.DE"
"GO:0043423","3-phosphoinositide-dependent protein kinase binding","MF",1,1,0.000488090589613299
"GO:0043647","inositol phosphate metabolic process","BP",71,2,0.000523344255389154
"GO:0005925","focal adhesion","CC",405,3,0.00082974055421219
"GO:0005924","cell-substrate adherens junction","CC",408,3,0.000847704742777292
"GO:0030055","cell-substrate junction","CC",412,3,0.000872042599582365
"GO:1905373","ceramide phosphoethanolamine biosynthetic process","BP",2,1,0.000975966759580227
"GO:1905371","ceramide phosphoethanolamine metabolic process","BP",2,1,0.000975966759580227
"GO:2000538","positive regulation of B cell chemotaxis","BP",2,1,0.000975966759580227
"GO:2000537","regulation of B cell chemotaxis","BP",2,1,0.000975966759580227
"GO:0006644","phospholipid metabolic process","BP",430,3,0.000987102942844199
"GO:0047493","ceramide cholinephosphotransferase activity","MF",3,1,0.0014636285936328
"GO:0002950","ceramide phosphoethanolamine synthase activity","MF",3,1,0.0014636285936328
"GO:0033188","sphingomyelin synthase activity","MF",3,1,0.0014636285936328
"GO:0019751","polyol metabolic process","BP",124,2,0.00158402668020824
"GO:0005912","adherens junction","CC",546,3,0.00196395986331147
"GO:0070161","anchoring junction","CC",562,3,0.00213318974768675
"GO:0030054","cell junction","CC",1298,4,0.00247213717398815
"GO:0006686","sphingomyelin biosynthetic process","BP",6,1,0.00292532891721053
"GO:0004972","NMDA glutamate receptor activity","MF",7,1,0.00341213424436748
"GO:0032960","regulation of inositol trisphosphate biosynthetic process","BP",7,1,0.00341213424436748
