"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,3191,5.84545089867992e-134
"GO:0005622","intracellular","CC",15073,3191,2.93670663495838e-133
"GO:0005654","nucleoplasm","CC",3512,1133,4.69970701704429e-124
"GO:0043229","intracellular organelle","CC",13294,2907,2.27211610757855e-118
"GO:0005634","nucleus","CC",7932,2001,9.30265779997984e-115
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,2602,1.89302903728507e-109
"GO:0003676","nucleic acid binding","MF",4349,1271,2.2334372053292e-105
"GO:0043226","organelle","CC",14144,2993,1.23050884450681e-101
"GO:0044260","cellular macromolecule metabolic process","BP",8352,2038,1.10602107672104e-100
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1660,1.37650228910797e-95
"GO:1901363","heterocyclic compound binding","MF",6241,1621,1.62896507903181e-93
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1692,3.97889974745457e-93
"GO:0046483","heterocycle metabolic process","BP",6570,1682,1.1491262108138e-92
"GO:0097159","organic cyclic compound binding","MF",6328,1631,3.3820447666132e-91
"GO:0043227","membrane-bounded organelle","CC",13019,2794,1.52719586461114e-90
"GO:0090304","nucleic acid metabolic process","BP",5735,1511,8.30372916096732e-90
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1721,1.41408209530193e-88
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1181,4.6368899028219e-88
"GO:0031981","nuclear lumen","CC",4594,1269,1.04684796849299e-85
"GO:0044428","nuclear part","CC",5023,1356,1.6868313502846e-85
