"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,401,3.25995720086238e-37
"GO:0043229","intracellular organelle","CC",13294,1038,7.51035373532977e-37
"GO:0044424","intracellular part","CC",15063,1128,2.61824061456041e-36
"GO:0005622","intracellular","CC",15073,1128,4.21540964330393e-36
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,934,6.73838692718296e-36
"GO:0043226","organelle","CC",14144,1075,0.00000000000000000000000000000000078622632642165
"GO:0003676","nucleic acid binding","MF",4349,450,0.000000000000000000000000000000083637690376466
"GO:0044260","cellular macromolecule metabolic process","BP",8352,725,0.000000000000000000000000000000615083203419878
"GO:0043227","membrane-bounded organelle","CC",13019,1004,0.00000000000000000000000000000262877458377709
"GO:0044391","ribosomal subunit","CC",190,63,0.0000000000000000000000000000360198971103663
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,483,0.000000000000000000000000000474945690344798
"GO:0005488","binding","MF",15267,1115,0.00000000000000000000000000280267435313999
"GO:0044271","cellular nitrogen compound biosynthetic process","BP",5029,485,0.00000000000000000000000000339983961045652
"GO:0009059","macromolecule biosynthetic process","BP",5114,491,0.00000000000000000000000000369229346987516
"GO:0006996","organelle organization","BP",3885,400,0.00000000000000000000000000462530982716071
"GO:0022626","cytosolic ribosome","CC",112,46,0.0000000000000000000000000305714497979947
"GO:0071840","cellular component organization or biogenesis","BP",6697,597,0.0000000000000000000000000698101017506065
"GO:0006613","cotranslational protein targeting to membrane","BP",109,45,0.0000000000000000000000000818372553381542
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP",105,44,0.000000000000000000000000135934774596825
"GO:0005634","nucleus","CC",7932,678,0.000000000000000000000000165899080876869
