"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,65,3.50240631023502e-56
"GO:0004984","olfactory receptor activity","MF",427,65,3.50240631023502e-56
"GO:0007608","sensory perception of smell","BP",454,65,2.10643178768555e-54
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,65,5.57970971162393e-53
"GO:0007606","sensory perception of chemical stimulus","BP",526,66,1.90336273867524e-51
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,66,3.5647330069323e-51
"GO:0009593","detection of chemical stimulus","BP",512,65,5.87223233570571e-51
"GO:0051606","detection of stimulus","BP",691,66,9.94919579974519e-44
"GO:0007600","sensory perception","BP",977,72,2.93790213511918e-40
"GO:0004930","G protein-coupled receptor activity","MF",866,67,1.38823825296919e-38
"GO:0050877","nervous system process","BP",1437,76,0.0000000000000000000000000000000100850343540519
"GO:0004888","transmembrane signaling receptor activity","MF",1277,72,0.0000000000000000000000000000000130875790727763
"GO:0038023","signaling receptor activity","MF",1484,72,0.000000000000000000000000000173331794068721
"GO:0060089","molecular transducer activity","MF",1538,72,0.00000000000000000000000000158318897516584
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,67,0.0000000000000000000000000156470702706483
"GO:0003008","system process","BP",2216,81,0.00000000000000000000000444626710438555
"GO:0032501","multicellular organismal process","BP",7751,147,0.0000000000000000132997534149291
"GO:0005882","intermediate filament","CC",214,21,0.0000000000000223735240626482
"GO:0045111","intermediate filament cytoskeleton","CC",251,21,0.000000000000522499698938997
"GO:0031424","keratinization","BP",224,20,0.000000000000569191893143712
