"","Term","Ont","N","DE","P.DE"
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,26,0.000000000000000000000000314611470035434
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,25,0.000000000000000000000000543042734167608
"GO:0004984","olfactory receptor activity","MF",427,25,0.000000000000000000000000543042734167608
"GO:0009593","detection of chemical stimulus","BP",512,26,0.00000000000000000000000193890714752427
"GO:0007608","sensory perception of smell","BP",454,25,0.00000000000000000000000248442155079658
"GO:0007606","sensory perception of chemical stimulus","BP",526,26,0.00000000000000000000000386773258386122
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,26,0.00000000000000000000000492608280104157
"GO:0051606","detection of stimulus","BP",691,26,0.00000000000000000000387872023029376
"GO:0004930","G protein-coupled receptor activity","MF",866,26,0.00000000000000000105778302285402
"GO:0007600","sensory perception","BP",977,26,0.0000000000000000202188124424982
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,27,0.00000000000000714562795191455
"GO:0004888","transmembrane signaling receptor activity","MF",1277,26,0.0000000000000123882065919026
"GO:0050877","nervous system process","BP",1437,26,0.000000000000196045667937726
"GO:0038023","signaling receptor activity","MF",1484,26,0.000000000000412866076576322
"GO:0060089","molecular transducer activity","MF",1538,26,0.000000000000940012813487472
"GO:0005549","odorant binding","MF",102,9,0.0000000000506603679500212
"GO:0003008","system process","BP",2216,26,0.00000000310085803860351
"GO:0005882","intermediate filament","CC",214,9,0.0000000361462310153857
"GO:0031424","keratinization","BP",224,9,0.0000000535309211230341
"GO:0045111","intermediate filament cytoskeleton","CC",251,9,0.000000141439172936135
