"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,1322,1.21251717607676e-175
"GO:0005654","nucleoplasm","CC",3512,806,5.84640527532777e-164
"GO:0003676","nucleic acid binding","MF",4349,881,4.83486246740529e-145
"GO:0044428","nuclear part","CC",5023,954,4.69200802369064e-141
"GO:0031981","nuclear lumen","CC",4594,900,4.24383236105028e-139
"GO:0090304","nucleic acid metabolic process","BP",5735,1013,1.18531119451945e-129
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1077,4.0290030596666e-125
"GO:0046483","heterocycle metabolic process","BP",6570,1086,2.90012343290552e-121
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1085,1.87165228161633e-118
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1530,5.32071275762616e-117
"GO:1901363","heterocyclic compound binding","MF",6241,1042,1.07754427622543e-116
"GO:0097159","organic cyclic compound binding","MF",6328,1046,3.73246998645972e-114
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1093,3.9504265814632e-111
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1123,8.85017422221993e-110
"GO:0005622","intracellular","CC",15073,1768,1.05646478702053e-105
"GO:0044424","intracellular part","CC",15063,1767,1.90538795015474e-105
"GO:0070013","intracellular organelle lumen","CC",5740,964,3.21049439027861e-105
"GO:0031974","membrane-enclosed lumen","CC",5740,964,3.21049439027861e-105
"GO:0043233","organelle lumen","CC",5740,964,3.21049439027861e-105
"GO:0043229","intracellular organelle","CC",13294,1642,1.42687659187584e-102
