"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,728,1.05200740788084e-109
"GO:0005634","nucleus","CC",7932,1230,2.76855747510242e-109
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1522,8.60156062942465e-92
"GO:0005622","intracellular","CC",15073,1799,1.69300787920822e-91
"GO:0044424","intracellular part","CC",15063,1798,2.62886036260522e-91
"GO:0043229","intracellular organelle","CC",13294,1657,1.65778916942054e-85
"GO:0044428","nuclear part","CC",5023,856,3.78835568963629e-83
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1209,3.51268718131746e-82
"GO:0031981","nuclear lumen","CC",4594,802,1.66142814404159e-81
"GO:0043227","membrane-bounded organelle","CC",13019,1621,6.65591348567745e-79
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,741,1.19417775465736e-78
"GO:0003676","nucleic acid binding","MF",4349,763,2.45671890572481e-77
"GO:0043226","organelle","CC",14144,1705,5.51787576776796e-77
"GO:0031323","regulation of cellular metabolic process","BP",6305,974,3.46224889547948e-73
"GO:0097659","nucleic acid-templated transcription","BP",3716,671,5.83973715420047e-71
"GO:0006351","transcription, DNA-templated","BP",3668,665,6.31080131069902e-71
"GO:0003677","DNA binding","MF",2518,516,1.37841068708169e-70
"GO:0032774","RNA biosynthetic process","BP",3733,671,4.31792674501013e-70
"GO:0051252","regulation of RNA metabolic process","BP",3822,681,1.01449144671402e-69
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,972,3.50543395142694e-68
