"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,108,4.4304431838495e-74
"GO:0004984","olfactory receptor activity","MF",427,108,4.4304431838495e-74
"GO:0007608","sensory perception of smell","BP",454,108,4.77266202302027e-71
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,108,1.22687281923882e-68
"GO:0009593","detection of chemical stimulus","BP",512,108,3.09328057332622e-65
"GO:0007606","sensory perception of chemical stimulus","BP",526,108,5.89808618100558e-64
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,108,1.65078689890426e-63
"GO:0051606","detection of stimulus","BP",691,109,2.18204972933679e-52
"GO:0004930","G protein-coupled receptor activity","MF",866,109,1.32867186220308e-42
"GO:0007600","sensory perception","BP",977,112,7.5495376441674e-40
"GO:0050877","nervous system process","BP",1437,122,0.00000000000000000000000000000163831271078013
"GO:0004888","transmembrane signaling receptor activity","MF",1277,112,0.000000000000000000000000000040354418110939
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,115,0.000000000000000000000000000330225174137056
"GO:0005549","odorant binding","MF",102,34,0.000000000000000000000000000510940417273668
"GO:0060089","molecular transducer activity","MF",1538,120,0.0000000000000000000000000122817669134152
"GO:0038023","signaling receptor activity","MF",1484,117,0.0000000000000000000000000247305296227226
"GO:0005882","intermediate filament","CC",214,40,0.000000000000000000000308694623813333
"GO:0045111","intermediate filament cytoskeleton","CC",251,41,0.0000000000000000000177061461359502
"GO:0003008","system process","BP",2216,132,0.00000000000000000113456670366822
"GO:0031424","keratinization","BP",224,33,0.00000000000000236694379849449
