"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,1958,1.46669485022379e-167
"GO:0003676","nucleic acid binding","MF",4349,1294,1.93511138186065e-159
"GO:0090304","nucleic acid metabolic process","BP",5735,1545,2.4433094634249e-153
"GO:0003677","DNA binding","MF",2518,886,6.36405434253346e-149
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1224,1.28435086167899e-145
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1637,3.07971133510349e-140
"GO:0046483","heterocycle metabolic process","BP",6570,1658,2.93634887522684e-137
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1661,3.40439313529883e-135
"GO:0051252","regulation of RNA metabolic process","BP",3822,1125,5.00634650996323e-129
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1683,3.63647702149526e-128
"GO:1901363","heterocyclic compound binding","MF",6241,1572,1.53878173684651e-125
"GO:0005654","nucleoplasm","CC",3512,1054,2.6802520022983e-125
"GO:0097159","organic cyclic compound binding","MF",6328,1579,3.89594084431397e-122
"GO:0016070","RNA metabolic process","BP",5206,1374,3.3171309454667e-121
"GO:0032774","RNA biosynthetic process","BP",3733,1089,9.02960643593144e-121
"GO:0097659","nucleic acid-templated transcription","BP",3716,1085,1.64635707086759e-120
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1719,1.93108621779493e-120
"GO:0006351","transcription, DNA-templated","BP",3668,1075,2.29797158650788e-120
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,1190,7.85095094891461e-118
"GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",3998,1135,9.42093252633176e-118
