"","Term","Ont","N","DE","P.DE"
"GO:0098712","L-glutamate import across plasma membrane","BP",13,3,0.0000697204620115811
"GO:0051938","L-glutamate import","BP",14,3,0.0000883204394431715
"GO:0001162","RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","MF",14,3,0.0000883204394431715
"GO:0044213","intronic transcription regulatory region DNA binding","MF",17,3,0.000162693055914632
"GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","MF",17,3,0.000162693055914632
"GO:0003674","molecular_function","MF",17697,126,0.00017082962271651
"GO:0070779","D-aspartate import across plasma membrane","BP",4,2,0.000241398663571757
"GO:0070777","D-aspartate transport","BP",4,2,0.000241398663571757
"GO:0015501","glutamate:sodium symporter activity","MF",4,2,0.000241398663571757
"GO:0004366","glycerol-3-phosphate O-acyltransferase activity","MF",4,2,0.000241398663571757
"GO:0005314","high-affinity glutamate transmembrane transporter activity","MF",4,2,0.000241398663571757
"GO:0102420","sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity","MF",4,2,0.000241398663571757
"GO:0089718","amino acid import across plasma membrane","BP",23,3,0.00041199758861992
"GO:0015813","L-glutamate transmembrane transport","BP",23,3,0.00041199758861992
"GO:0002068","glandular epithelial cell development","BP",25,3,0.00053008709007831
"GO:0043090","amino acid import","BP",26,3,0.000596437919008711
"GO:1904528","positive regulation of microtubule binding","BP",6,2,0.000598446541604868
"GO:0044444","cytoplasmic part","CC",9735,81,0.000664846811877537
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","BP",29,3,0.000826573432983869
"GO:0042940","D-amino acid transport","BP",7,2,0.000834314888437079
