"","Term","Ont","N","DE","P.DE"
"GO:0009952","anterior/posterior pattern specification","BP",219,5,0.000000246763182395315
"GO:0003002","regionalization","BP",351,5,0.00000252905373600012
"GO:0043565","sequence-specific DNA binding","MF",1139,7,0.00000391562716866186
"GO:0007389","pattern specification process","BP",446,5,0.00000813684430398294
"GO:0048705","skeletal system morphogenesis","BP",239,4,0.0000164898996320294
"GO:0048704","embryonic skeletal system morphogenesis","BP",93,3,0.0000317852314169365
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1600,7,0.0000367377669051929
"GO:0009887","animal organ morphogenesis","BP",1068,6,0.0000413789087088759
"GO:0003700","DNA-binding transcription factor activity","MF",1699,7,0.0000542299983888255
"GO:0048706","embryonic skeletal system development","BP",126,3,0.0000786747025994982
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","MF",439,4,0.00017550357907629
"GO:0140110","transcription regulator activity","MF",2053,7,0.000182401011276253
"GO:0001501","skeletal system development","BP",518,4,0.000330447008119604
"GO:0003677","DNA binding","MF",2518,7,0.000655232131367078
"GO:0090658","cone matrix sheath","CC",1,1,0.000683326825458797
"GO:0006355","regulation of transcription, DNA-templated","BP",3506,8,0.000821773851408288
"GO:0048562","embryonic organ morphogenesis","BP",288,3,0.000892001251739741
"GO:1903506","regulation of nucleic acid-templated transcription","BP",3567,8,0.000926207941020968
"GO:2001141","regulation of RNA biosynthetic process","BP",3576,8,0.000942508427927378
"GO:0048513","animal organ development","BP",3583,8,0.000955350372143727
