"","Term","Ont","N","DE","P.DE"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",168,29,0.00000000000000000852511306370303
"GO:0044459","plasma membrane part","CC",2985,131,0.0000000000000027177052369247
"GO:0005886","plasma membrane","CC",5637,200,0.000000000000029073659531696
"GO:0007155","cell adhesion","BP",1420,78,0.0000000000000841440275003175
"GO:0022610","biological adhesion","BP",1427,78,0.000000000000108802908304125
"GO:0071944","cell periphery","CC",5756,200,0.000000000000262978909185745
"GO:0005509","calcium ion binding","MF",705,50,0.000000000000472226836731137
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","BP",273,30,0.000000000000628036548199195
"GO:0098609","cell-cell adhesion","BP",839,48,0.00000000225968895975525
"GO:0031226","intrinsic component of plasma membrane","CC",1713,76,0.00000000459523545612411
"GO:0044425","membrane part","CC",6939,213,0.00000000665890851038205
"GO:0005887","integral component of plasma membrane","CC",1634,73,0.00000000733883640455535
"GO:0016020","membrane","CC",9495,268,0.0000000491200994667729
"GO:0044456","synapse part","CC",938,47,0.000000188894885203497
"GO:0032989","cellular component morphogenesis","BP",1143,52,0.000000801396371466849
"GO:0005246","calcium channel regulator activity","MF",48,9,0.000000961705899841156
"GO:1902495","transmembrane transporter complex","CC",324,23,0.00000113640338084607
"GO:0034702","ion channel complex","CC",301,22,0.00000119873617700617
"GO:0097060","synaptic membrane","CC",432,27,0.00000160606736512765
"GO:0045202","synapse","CC",1171,52,0.00000163993838971489
