"","Term","Ont","N","DE","P.DE"
"GO:0003676","nucleic acid binding","MF",4349,1044,4.30181761283921e-109
"GO:0005634","nucleus","CC",7932,1565,4.81955838621927e-102
"GO:0005654","nucleoplasm","CC",3512,868,1.64818892784579e-93
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,970,2.77354731397325e-92
"GO:0051252","regulation of RNA metabolic process","BP",3822,914,7.26139333527006e-91
"GO:1901363","heterocyclic compound binding","MF",6241,1283,3.32864157071809e-87
"GO:0003677","DNA binding","MF",2518,677,1.82789008221361e-86
"GO:0097159","organic cyclic compound binding","MF",6328,1291,1.90496477512689e-85
"GO:0044424","intracellular part","CC",15063,2386,9.79060428700043e-85
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1576,9.98245511995805e-85
"GO:0090304","nucleic acid metabolic process","BP",5735,1200,1.70657248337668e-84
"GO:0005622","intracellular","CC",15073,2386,2.93863786398593e-84
"GO:0006351","transcription, DNA-templated","BP",3668,864,5.52897083670417e-81
"GO:0006366","transcription by RNA polymerase II","BP",2818,718,8.93731822935869e-81
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1290,9.33573776954668e-81
"GO:0097659","nucleic acid-templated transcription","BP",3716,871,1.34813793536197e-80
"GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",3998,917,1.94260210089927e-80
"GO:0032774","RNA biosynthetic process","BP",3733,873,2.83468836315539e-80
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,1069,6.0961370282117e-80
"GO:0043229","intracellular organelle","CC",13294,2182,9.41201651655413e-80
