"","Term","Ont","N","DE","P.DE"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",168,26,0.0000000000000000000000689555730486389
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","BP",273,28,0.000000000000000000131580447168328
"GO:0098609","cell-cell adhesion","BP",839,42,0.0000000000000000345425992532618
"GO:0097458","neuron part","CC",1729,60,0.0000000000000000785267791997546
"GO:0005509","calcium ion binding","MF",705,37,0.000000000000000766850451327069
"GO:0098794","postsynapse","CC",613,31,0.000000000000576310757248899
"GO:0044456","synapse part","CC",938,38,0.0000000000010366658394069
"GO:0007155","cell adhesion","BP",1420,47,0.00000000000207843614345471
"GO:0022610","biological adhesion","BP",1427,47,0.00000000000247280421656761
"GO:0045202","synapse","CC",1171,42,0.00000000000302702395975022
"GO:0032279","asymmetric synapse","CC",328,22,0.00000000000757394815723234
"GO:0007399","nervous system development","BP",2375,62,0.00000000000919757684162659
"GO:0050808","synapse organization","BP",408,24,0.0000000000129381666756962
"GO:0036477","somatodendritic compartment","CC",843,34,0.000000000021384963439419
"GO:0010975","regulation of neuron projection development","BP",499,26,0.0000000000257854181546395
"GO:0098984","neuron to neuron synapse","CC",350,22,0.0000000000269770673921223
"GO:0014069","postsynaptic density","CC",324,21,0.0000000000441094881203281
"GO:0120035","regulation of plasma membrane bounded cell projection organization","BP",672,29,0.000000000155106900416327
"GO:0099572","postsynaptic specialization","CC",348,21,0.000000000165780189641885
"GO:0031344","regulation of cell projection organization","BP",682,29,0.00000000021916589606142
