"","Term","Ont","N","DE","P.DE"
"GO:0005737","cytoplasm","CC",11625,318,0.000000000361067239520777
"GO:0003674","molecular_function","MF",17697,425,0.00000000692220683038186
"GO:0006464","cellular protein modification process","BP",4160,141,0.0000000138119927123339
"GO:0036211","protein modification process","BP",4160,141,0.0000000138119927123339
"GO:0044424","intracellular part","CC",15063,379,0.0000000179577141434991
"GO:0005622","intracellular","CC",15073,379,0.0000000203935865065932
"GO:0005515","protein binding","MF",11807,315,0.0000000211291104127458
"GO:0043412","macromolecule modification","BP",4373,145,0.0000000328098542911131
"GO:0044444","cytoplasmic part","CC",9735,267,0.000000185831890661912
"GO:0005488","binding","MF",15267,379,0.000000222159595273464
"GO:0006810","transport","BP",5190,161,0.000000366703768836552
"GO:0051234","establishment of localization","BP",5315,164,0.000000376003369318998
"GO:0045202","synapse","CC",1171,53,0.000000449043776373226
"GO:0030424","axon","CC",606,34,0.000000605300979715012
"GO:0098918","structural constituent of synapse","MF",17,6,0.00000108037571447941
"GO:0048471","perinuclear region of cytoplasm","CC",711,37,0.00000117177808470368
"GO:0005829","cytosol","CC",5085,156,0.00000129049004296697
"GO:0150034","distal axon","CC",285,21,0.00000144051454387502
"GO:0051641","cellular localization","BP",2927,101,0.00000154775574777857
"GO:0044267","cellular protein metabolic process","BP",5276,160,0.00000178125770217238
