"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,233,4.21178770497969e-248
"GO:0004984","olfactory receptor activity","MF",427,233,4.21178770497969e-248
"GO:0007608","sensory perception of smell","BP",454,234,3.11433209077351e-241
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,237,1.68168466750989e-239
"GO:0009593","detection of chemical stimulus","BP",512,237,6.8182976728891e-230
"GO:0007606","sensory perception of chemical stimulus","BP",526,238,6.45064122073424e-228
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,238,1.15848399780893e-226
"GO:0051606","detection of stimulus","BP",691,238,1.82461428687019e-193
"GO:0004930","G protein-coupled receptor activity","MF",866,243,1.74434616525157e-173
"GO:0007600","sensory perception","BP",977,245,4.15656000919539e-162
"GO:0004888","transmembrane signaling receptor activity","MF",1277,246,1.20204093398318e-133
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,247,4.10584387038928e-127
"GO:0050877","nervous system process","BP",1437,248,3.72340182230544e-123
"GO:0038023","signaling receptor activity","MF",1484,248,8.9112258465055e-120
"GO:0060089","molecular transducer activity","MF",1538,248,4.69186357665454e-116
"GO:0003008","system process","BP",2216,260,2.22993652367504e-89
"GO:0005549","odorant binding","MF",102,65,1.06976610449915e-72
"GO:0031424","keratinization","BP",224,68,3.00953680401178e-48
"GO:0032501","multicellular organismal process","BP",7751,418,2.12192270790243e-47
"GO:0030216","keratinocyte differentiation","BP",305,72,9.34764917595708e-43
