"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,213,9.40949473452457e-219
"GO:0004984","olfactory receptor activity","MF",427,213,9.40949473452457e-219
"GO:0007608","sensory perception of smell","BP",454,214,6.86958670780883e-213
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,216,3.61561663028131e-210
"GO:0009593","detection of chemical stimulus","BP",512,217,2.60958129659069e-203
"GO:0007606","sensory perception of chemical stimulus","BP",526,217,3.84877608660216e-200
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,217,4.88754853115439e-199
"GO:0051606","detection of stimulus","BP",691,220,9.25229461653139e-174
"GO:0004930","G protein-coupled receptor activity","MF",866,222,2.36491676766832e-152
"GO:0007600","sensory perception","BP",977,227,7.14378473093303e-146
"GO:0004888","transmembrane signaling receptor activity","MF",1277,228,5.72154595107602e-120
"GO:0050877","nervous system process","BP",1437,235,2.03714343295174e-115
"GO:0038023","signaling receptor activity","MF",1484,234,2.8759039416256e-111
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,226,4.36556642079671e-111
"GO:0060089","molecular transducer activity","MF",1538,235,9.70771360960915e-109
"GO:0003008","system process","BP",2216,242,3.64197391884555e-80
"GO:0005549","odorant binding","MF",102,64,3.2043632562963e-72
"GO:0032501","multicellular organismal process","BP",7751,411,2.04284158339723e-51
"GO:0031424","keratinization","BP",224,61,2.22184064409581e-41
"GO:0005882","intermediate filament","CC",214,56,5.18417323676852e-37
