"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,254,1.27451607177601e-268
"GO:0004984","olfactory receptor activity","MF",427,254,1.27451607177601e-268
"GO:0007608","sensory perception of smell","BP",454,255,1.48643678353767e-260
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,258,6.27750876807306e-258
"GO:0009593","detection of chemical stimulus","BP",512,260,2.41147542455719e-250
"GO:0007606","sensory perception of chemical stimulus","BP",526,259,1.17647183111629e-244
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,259,3.01976178017883e-243
"GO:0051606","detection of stimulus","BP",691,261,5.29988835026162e-209
"GO:0004930","G protein-coupled receptor activity","MF",866,268,1.98921139022209e-188
"GO:0007600","sensory perception","BP",977,267,8.81414348119996e-172
"GO:0004888","transmembrane signaling receptor activity","MF",1277,272,1.30858066305268e-144
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,273,3.33465728151211e-137
"GO:0050877","nervous system process","BP",1437,272,1.04526890751927e-130
"GO:0038023","signaling receptor activity","MF",1484,273,5.88472888732782e-128
"GO:0060089","molecular transducer activity","MF",1538,273,7.57115475899776e-124
"GO:0003008","system process","BP",2216,284,1.54733519885821e-92
"GO:0005549","odorant binding","MF",102,67,2.33440538684905e-72
"GO:0031424","keratinization","BP",224,75,1.58237394077702e-52
"GO:0032501","multicellular organismal process","BP",7751,468,1.02362772306551e-49
"GO:0030216","keratinocyte differentiation","BP",305,80,6.79101735796389e-47
