"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,731,3.92180014189839e-111
"GO:0005622","intracellular","CC",15073,1811,2.36066311893635e-98
"GO:0044424","intracellular part","CC",15063,1810,3.82545087474493e-98
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1532,4.06934291676137e-96
"GO:0005634","nucleus","CC",7932,1196,5.9724738118145e-94
"GO:0043229","intracellular organelle","CC",13294,1665,4.5655447832102e-89
"GO:0031981","nuclear lumen","CC",4594,801,5.87945680821981e-81
"GO:0044428","nuclear part","CC",5023,851,6.29279720755344e-81
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1203,1.30394762350903e-79
"GO:0043226","organelle","CC",14144,1711,1.53436215274736e-79
"GO:0043227","membrane-bounded organelle","CC",13019,1623,1.7582915992556e-79
"GO:0003676","nucleic acid binding","MF",4349,735,5.99880730636443e-66
"GO:0070013","intracellular organelle lumen","CC",5740,893,8.13955837272791e-66
"GO:0031974","membrane-enclosed lumen","CC",5740,893,8.13955837272791e-66
"GO:0043233","organelle lumen","CC",5740,893,8.13955837272791e-66
"GO:0044451","nucleoplasm part","CC",1126,302,1.21430599741526e-65
"GO:0044446","intracellular organelle part","CC",9811,1302,6.16134982861458e-64
"GO:0006996","organelle organization","BP",3885,674,9.63885635459942e-64
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,796,3.06506829191077e-62
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1034,5.90066822273229e-62
