"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,2714,2.55672673773119e-205
"GO:0005654","nucleoplasm","CC",3512,1494,2.25329232471152e-184
"GO:0003676","nucleic acid binding","MF",4349,1708,3.03289154439731e-171
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,3432,2.5624750247698e-169
"GO:0044424","intracellular part","CC",15063,4125,1.21249543585071e-167
"GO:0005622","intracellular","CC",15073,4126,3.05680706104895e-167
"GO:0044260","cellular macromolecule metabolic process","BP",8352,2693,1.28313808056418e-154
"GO:0043229","intracellular organelle","CC",13294,3766,1.57298063746313e-154
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1611,5.51631418329682e-154
"GO:0090304","nucleic acid metabolic process","BP",5735,2039,8.70349954042967e-153
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,2208,6.80547954124959e-151
"GO:0046483","heterocycle metabolic process","BP",6570,2236,3.76010267797062e-146
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,2246,1.21167030921421e-145
"GO:1901363","heterocyclic compound binding","MF",6241,2146,1.42530667582513e-143
"GO:0097159","organic cyclic compound binding","MF",6328,2158,1.04972622253109e-139
"GO:0003677","DNA binding","MF",2518,1102,5.35328315806459e-139
"GO:0005488","binding","MF",15267,4103,1.82567805582572e-138
"GO:0051252","regulation of RNA metabolic process","BP",3822,1485,3.68562961542469e-138
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,1794,1.61425014347113e-136
"GO:1901360","organic cyclic compound metabolic process","BP",6839,2277,3.27221936208645e-136
