"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,18,0.00000117156692618947
"GO:0044428","nuclear part","CC",5023,21,0.00000216862537829216
"GO:0005634","nucleus","CC",7932,26,0.00000312265837760218
"GO:0031981","nuclear lumen","CC",4594,19,0.0000131820275846286
"GO:0044424","intracellular part","CC",15063,33,0.000038686288634638
"GO:0005622","intracellular","CC",15073,33,0.0000395438129097486
"GO:0070531","BRCA1-A complex","CC",7,2,0.0000525670910716179
"GO:0005488","binding","MF",15267,33,0.0000603329203534241
"GO:0043227","membrane-bounded organelle","CC",13019,31,0.0000608480206203468
"GO:0016570","histone modification","BP",454,6,0.0000763420886514425
"GO:0043226","organelle","CC",14144,32,0.0000765580629414732
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,29,0.0000930048328280884
"GO:0007049","cell cycle","BP",1854,11,0.0000956709412824216
"GO:0016569","covalent chromatin modification","BP",474,6,0.000096785593112254
"GO:0043229","intracellular organelle","CC",13294,31,0.000108697459698259
"GO:0090305","nucleic acid phosphodiester bond hydrolysis","BP",302,5,0.000113884489822567
"GO:1903311","regulation of mRNA metabolic process","BP",324,5,0.000158206945531774
"GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway","BP",13,2,0.000194071137270795
"GO:0044260","cellular macromolecule metabolic process","BP",8352,24,0.000199197966690006
"GO:1990234","transferase complex","CC",779,7,0.000201110982093743
