"","Term","Ont","N","DE","P.DE"
"GO:0030681","multimeric ribonuclease P complex","CC",10,2,0.000191564800814171
"GO:0033204","ribonuclease P RNA binding","MF",10,2,0.000191564800814171
"GO:0004526","ribonuclease P activity","MF",12,2,0.000280213296499699
"GO:0001682","tRNA 5'-leader removal","BP",12,2,0.000280213296499699
"GO:0030677","ribonuclease P complex","CC",14,2,0.000385325814770325
"GO:0015347","sodium-independent organic anion transmembrane transporter activity","MF",16,2,0.000506769154627987
"GO:0043252","sodium-independent organic anion transport","BP",16,2,0.000506769154627987
"GO:0099116","tRNA 5'-end processing","BP",16,2,0.000506769154627987
"GO:0004549","tRNA-specific ribonuclease activity","MF",17,2,0.000573573471505496
"GO:0034471","ncRNA 5'-end processing","BP",19,2,0.000719265003235164
"GO:0000966","RNA 5'-end processing","BP",21,2,0.000880957770257925
"GO:0031233","intrinsic component of external side of plasma membrane","CC",24,2,0.00115321402573452
"GO:0030133","transport vesicle","CC",392,5,0.00132337625505702
"GO:1902555","endoribonuclease complex","CC",31,2,0.00192490022136246
"GO:1905348","endonuclease complex","CC",32,2,0.00205049783595412
"GO:0034423","autophagosome lumen","CC",1,1,0.00209878953533771
"GO:0047888","fatty acid peroxidase activity","MF",1,1,0.00209878953533771
"GO:0021547","midbrain-hindbrain boundary initiation","BP",1,1,0.00209878953533771
"GO:0097621","monoamine oxidase activity","MF",1,1,0.00209878953533771
"GO:2000424","positive regulation of eosinophil chemotaxis","BP",1,1,0.00209878953533771
