"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,138,4.54870704908263e-151
"GO:0004984","olfactory receptor activity","MF",427,138,4.54870704908263e-151
"GO:0007608","sensory perception of smell","BP",454,138,9.02142157006461e-147
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,139,5.26531192965531e-145
"GO:0009593","detection of chemical stimulus","BP",512,139,3.96621085688919e-140
"GO:0007606","sensory perception of chemical stimulus","BP",526,139,2.73606098183267e-138
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,139,1.20105782724703e-137
"GO:0051606","detection of stimulus","BP",691,139,3.21386310564949e-120
"GO:0004930","G protein-coupled receptor activity","MF",866,140,3.25085859479442e-107
"GO:0007600","sensory perception","BP",977,142,3.13602162824994e-102
"GO:0004888","transmembrane signaling receptor activity","MF",1277,142,9.27702111524442e-86
"GO:0050877","nervous system process","BP",1437,143,8.76594888558957e-80
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,140,2.49618634066217e-79
"GO:0038023","signaling receptor activity","MF",1484,142,8.17287126734546e-77
"GO:0060089","molecular transducer activity","MF",1538,142,1.01951502030798e-74
"GO:0005549","odorant binding","MF",102,48,7.15359662500275e-60
"GO:0003008","system process","BP",2216,143,6.38982408186376e-55
"GO:0032501","multicellular organismal process","BP",7751,232,3.35685455981852e-37
"GO:0031424","keratinization","BP",224,44,1.29313721138278e-35
"GO:0030216","keratinocyte differentiation","BP",305,46,0.0000000000000000000000000000000762548247186525
