"","Term","Ont","N","DE","P.DE"
"GO:0005549","odorant binding","MF",102,22,0.0000000000000000000161876593351902
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,30,0.000000000000185567351799555
"GO:0004984","olfactory receptor activity","MF",427,30,0.000000000000185567351799555
"GO:0009593","detection of chemical stimulus","BP",512,32,0.000000000000671085173920951
"GO:0007608","sensory perception of smell","BP",454,30,0.000000000000900810927609479
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,30,0.00000000000316152086627907
"GO:0051606","detection of stimulus","BP",691,35,0.0000000000207726826960641
"GO:0007606","sensory perception of chemical stimulus","BP",526,30,0.0000000000360849070621461
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,30,0.000000000045505190265744
"GO:0022904","respiratory electron transport chain","BP",117,12,0.0000000664688646594593
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","BP",97,11,0.0000000834764869750757
"GO:0004930","G protein-coupled receptor activity","MF",866,33,0.0000000921975183104118
"GO:0042773","ATP synthesis coupled electron transport","BP",98,11,0.0000000929115655151907
"GO:0007600","sensory perception","BP",977,35,0.000000162150585199797
"GO:0034329","cell junction assembly","BP",241,15,0.00000113726718355834
"GO:0007506","gonadal mesoderm development","BP",8,4,0.00000222492364428919
"GO:0005132","type I interferon receptor binding","MF",17,5,0.00000240250843716845
"GO:0045333","cellular respiration","BP",193,13,0.00000249086010929577
"GO:0009167","purine ribonucleoside monophosphate metabolic process","BP",340,17,0.00000443390853815091
"GO:0009126","purine nucleoside monophosphate metabolic process","BP",341,17,0.00000461038174308109
