"","Term","Ont","N","DE","P.DE"
"GO:0005739","mitochondrion","CC",1573,85,0.00000000000000056272604129262
"GO:0044429","mitochondrial part","CC",1036,65,0.00000000000000280200107520765
"GO:0005740","mitochondrial envelope","CC",739,46,0.0000000000613330645750446
"GO:0031975","envelope","CC",1182,61,0.0000000000909805317181894
"GO:0031967","organelle envelope","CC",1182,61,0.0000000000909805317181894
"GO:0005759","mitochondrial matrix","CC",469,33,0.0000000017844611721051
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,302,0.00000000251845930549635
"GO:0044422","organelle part","CC",10112,274,0.00000000264009914061941
"GO:0031966","mitochondrial membrane","CC",698,40,0.0000000122207000499479
"GO:0043229","intracellular organelle","CC",13294,334,0.0000000166299410656291
"GO:0005929","cilium","CC",611,36,0.0000000339017629635243
"GO:0044446","intracellular organelle part","CC",9811,262,0.0000000667931012168063
"GO:0043226","organelle","CC",14144,347,0.000000102808551712545
"GO:0044441","ciliary part","CC",462,29,0.000000206299951985423
"GO:0044424","intracellular part","CC",15063,362,0.000000324401345745034
"GO:0005622","intracellular","CC",15073,362,0.000000363597638709345
"GO:0006399","tRNA metabolic process","BP",193,17,0.000000793335638464357
"GO:0008168","methyltransferase activity","MF",215,18,0.000000795443775441699
"GO:0005743","mitochondrial inner membrane","CC",473,28,0.0000010803789499425
"GO:0031514","motile cilium","CC",179,16,0.00000137641619151965
