"","Term","Ont","N","DE","P.DE"
"GO:0003723","RNA binding","MF",1950,46,0.000000000000000019765908434111
"GO:0070013","intracellular organelle lumen","CC",5740,72,0.000000000000226417475148245
"GO:0031974","membrane-enclosed lumen","CC",5740,72,0.000000000000226417475148245
"GO:0043233","organelle lumen","CC",5740,72,0.000000000000226417475148245
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,81,0.000000000000351091545301049
"GO:0044446","intracellular organelle part","CC",9811,95,0.00000000000166568617259759
"GO:0044422","organelle part","CC",10112,95,0.0000000000148399234031667
"GO:0031975","envelope","CC",1182,28,0.000000000155467487823059
"GO:0031967","organelle envelope","CC",1182,28,0.000000000155467487823059
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,100,0.00000000018890303891737
"GO:1990904","ribonucleoprotein complex","CC",1478,31,0.000000000268587119039274
"GO:0008380","RNA splicing","BP",469,18,0.000000000273174429821398
"GO:0044428","nuclear part","CC",5023,61,0.000000000425886820678985
"GO:0003676","nucleic acid binding","MF",4349,56,0.000000000435783603231863
"GO:0043227","membrane-bounded organelle","CC",13019,106,0.000000000768509817139562
"GO:0016071","mRNA metabolic process","BP",877,23,0.00000000130863117129304
"GO:0046483","heterocycle metabolic process","BP",6570,70,0.00000000260712007948194
"GO:0006397","mRNA processing","BP",541,18,0.00000000264199505253446
"GO:0032991","protein-containing complex","CC",6151,67,0.00000000338251333615441
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,70,0.00000000360089409289923
