"","Term","Ont","N","DE","P.DE"
"GO:0043423","3-phosphoinositide-dependent protein kinase binding","MF",1,1,0.0000976181179226376
"GO:2000538","positive regulation of B cell chemotaxis","BP",2,1,0.00019523147096423
"GO:2000537","regulation of B cell chemotaxis","BP",2,1,0.00019523147096423
"GO:0042391","regulation of membrane potential","BP",434,2,0.000447712987657224
"GO:0004972","NMDA glutamate receptor activity","MF",7,1,0.000683226762957179
"GO:0032960","regulation of inositol trisphosphate biosynthetic process","BP",7,1,0.000683226762957179
"GO:0035754","B cell chemotaxis","BP",8,1,0.000780811526712388
"GO:0007172","signal complex assembly","BP",8,1,0.000780811526712388
"GO:0002315","marginal zone B cell differentiation","BP",9,1,0.000878391525585887
"GO:0017146","NMDA selective glutamate receptor complex","CC",11,1,0.00107353722869219
"GO:0098797","plasma membrane protein complex","CC",681,2,0.00110326055663683
"GO:0038110","interleukin-2-mediated signaling pathway","BP",12,1,0.00117110293292344
"GO:0098916","anterograde trans-synaptic signaling","BP",703,2,0.00117574869194009
"GO:0007268","chemical synaptic transmission","BP",703,2,0.00117574869194009
"GO:0099537","trans-synaptic signaling","BP",711,2,0.00120267979959368
"GO:0099536","synaptic signaling","BP",717,2,0.00122307825533766
"GO:0071352","cellular response to interleukin-2","BP",13,1,0.00126866387227342
"GO:0010752","regulation of cGMP-mediated signaling","BP",14,1,0.00136622004674347
"GO:0070669","response to interleukin-2","BP",14,1,0.00136622004674347
"GO:0042976","activation of Janus kinase activity","BP",15,1,0.0014637714563307
