"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,51,8.39585838814344e-39
"GO:0004984","olfactory receptor activity","MF",427,51,8.39585838814344e-39
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,52,1.52538806360508e-37
"GO:0007608","sensory perception of smell","BP",454,51,1.86054190673232e-37
"GO:0009593","detection of chemical stimulus","BP",512,52,5.58624374948214e-36
"GO:0007606","sensory perception of chemical stimulus","BP",526,52,2.18133703719923e-35
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,52,3.51281293356595e-35
"GO:0051606","detection of stimulus","BP",691,52,0.0000000000000000000000000000154784728538621
"GO:0004930","G protein-coupled receptor activity","MF",866,54,0.00000000000000000000000001136909538769
"GO:0007600","sensory perception","BP",977,55,0.000000000000000000000000528801695854291
"GO:0050877","nervous system process","BP",1437,62,0.000000000000000000000362993610527013
"GO:0004888","transmembrane signaling receptor activity","MF",1277,56,0.0000000000000000000296396213766167
"GO:0005882","intermediate filament","CC",214,26,0.0000000000000000000386998841221785
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,57,0.000000000000000000154845917088504
"GO:0038023","signaling receptor activity","MF",1484,58,0.00000000000000000126840814437429
"GO:0005549","odorant binding","MF",102,19,0.00000000000000000135526511913538
"GO:0045111","intermediate filament cytoskeleton","CC",251,26,0.00000000000000000222138882183909
"GO:0060089","molecular transducer activity","MF",1538,58,0.0000000000000000067137055008414
"GO:0031424","keratinization","BP",224,24,0.0000000000000000220718126923874
"GO:0009913","epidermal cell differentiation","BP",358,27,0.00000000000000151228294547036
