"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,453,2.88536342565601e-113
"GO:0044428","nuclear part","CC",5023,531,1.47340442295952e-102
"GO:0005634","nucleus","CC",7932,672,7.15416856685823e-97
"GO:0031981","nuclear lumen","CC",4594,495,1.01069975687883e-95
"GO:0090304","nucleic acid metabolic process","BP",5735,529,1.06095674530524e-77
"GO:0070013","intracellular organelle lumen","CC",5740,528,5.304142780141e-77
"GO:0031974","membrane-enclosed lumen","CC",5740,528,5.304142780141e-77
"GO:0043233","organelle lumen","CC",5740,528,5.304142780141e-77
"GO:0005694","chromosome","CC",1075,209,1.52474257781202e-76
"GO:0003676","nucleic acid binding","MF",4349,448,1.62620613457077e-76
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,561,1.1619714395228e-75
"GO:0046483","heterocycle metabolic process","BP",6570,564,6.9184170032236e-73
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,565,3.37042045846707e-72
"GO:0051276","chromosome organization","BP",1230,211,4.53369656501046e-67
"GO:1901360","organic cyclic compound metabolic process","BP",6839,565,2.46452536098206e-66
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,580,8.32794245958885e-66
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,769,9.05286310531444e-66
"GO:0044427","chromosomal part","CC",951,183,1.10954092399729e-65
"GO:0006259","DNA metabolic process","BP",1026,185,9.22159659057952e-62
"GO:0043229","intracellular organelle","CC",13294,826,6.88636032102467e-61
