"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,1281,1.38972088196461e-169
"GO:0005654","nucleoplasm","CC",3512,792,3.61089896937746e-165
"GO:0044428","nuclear part","CC",5023,940,8.06035161258816e-145
"GO:0003676","nucleic acid binding","MF",4349,853,1.31808223385263e-139
"GO:0031981","nuclear lumen","CC",4594,880,1.16825534810494e-138
"GO:0090304","nucleic acid metabolic process","BP",5735,982,2.19404139814822e-125
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1050,4.81151127659775e-124
"GO:0046483","heterocycle metabolic process","BP",6570,1057,2.08399342973602e-119
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1057,3.80497061315846e-117
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1068,1.52504921298543e-111
"GO:1901363","heterocyclic compound binding","MF",6241,1007,2.27510660303745e-111
"GO:0044424","intracellular part","CC",15063,1723,2.78829703150229e-109
"GO:0005622","intracellular","CC",15073,1723,7.34337202220187e-109
"GO:0097159","organic cyclic compound binding","MF",6328,1010,1.61849768918235e-108
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1471,6.82751938378573e-107
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1090,7.3423588713846e-107
"GO:0070013","intracellular organelle lumen","CC",5740,936,1.76681738897441e-102
"GO:0031974","membrane-enclosed lumen","CC",5740,936,1.76681738897441e-102
"GO:0043233","organelle lumen","CC",5740,936,1.76681738897441e-102
"GO:0043229","intracellular organelle","CC",13294,1596,8.83364916626814e-102
