"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,2740,3.47688187337997e-128
"GO:0005622","intracellular","CC",15073,2740,1.44268738657867e-127
"GO:0043229","intracellular organelle","CC",13294,2505,2.48479412770218e-114
"GO:0005654","nucleoplasm","CC",3512,983,5.68980568407144e-111
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,2244,5.96013977624426e-104
"GO:0043226","organelle","CC",14144,2578,3.82034760588852e-100
"GO:0044446","intracellular organelle part","CC",9811,1984,2.401541534994e-95
"GO:0043227","membrane-bounded organelle","CC",13019,2412,6.05853110246324e-90
"GO:0044422","organelle part","CC",10112,2011,2.1361033895907e-89
"GO:0005634","nucleus","CC",7932,1666,1.91431669253324e-83
"GO:0044428","nuclear part","CC",5023,1167,9.50545437889908e-76
"GO:0031981","nuclear lumen","CC",4594,1091,2.94998965398311e-75
"GO:0006996","organelle organization","BP",3885,964,4.69397928385594e-75
"GO:0005515","protein binding","MF",11807,2205,5.35070172166577e-74
"GO:0005829","cytosol","CC",5085,1170,3.60968092808037e-73
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1698,7.32587831562475e-73
"GO:0005488","binding","MF",15267,2641,1.0441272035521e-69
"GO:0005737","cytoplasm","CC",11625,2162,2.81444917812202e-68
"GO:0070013","intracellular organelle lumen","CC",5740,1265,4.31933847574724e-68
"GO:0031974","membrane-enclosed lumen","CC",5740,1265,4.31933847574724e-68
