"","Term","Ont","N","DE","P.DE"
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,268,0.00000000000355441500607609
"GO:0044260","cellular macromolecule metabolic process","BP",8352,211,0.0000000000270019677134804
"GO:0043227","membrane-bounded organelle","CC",13019,288,0.000000000110062234454127
"GO:0044424","intracellular part","CC",15063,318,0.000000000141934865300189
"GO:0005622","intracellular","CC",15073,318,0.000000000161291551963939
"GO:0005515","protein binding","MF",11807,268,0.000000000186609066002597
"GO:0005634","nucleus","CC",7932,200,0.000000000258604044164854
"GO:0005488","binding","MF",15267,319,0.000000000759662315931658
"GO:0003700","DNA-binding transcription factor activity","MF",1699,66,0.00000000122464654412169
"GO:0140110","transcription regulator activity","MF",2053,74,0.0000000027016105943779
"GO:0043229","intracellular organelle","CC",13294,288,0.00000000279214045560906
"GO:1902494","catalytic complex","CC",1370,56,0.00000000464013255958475
"GO:0005654","nucleoplasm","CC",3512,107,0.00000000468676228492734
"GO:0003677","DNA binding","MF",2518,84,0.00000000687560940082765
"GO:0000151","ubiquitin ligase complex","CC",282,22,0.00000000801462228124422
"GO:0003674","molecular_function","MF",17697,348,0.0000000112221634303505
"GO:0043226","organelle","CC",14144,298,0.0000000263951230942043
"GO:0003676","nucleic acid binding","MF",4349,122,0.0000000346231042103476
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,117,0.0000000517329786942667
"GO:0044237","cellular metabolic process","BP",11301,251,0.0000000572550861320319
