"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,1434,8.11223521986716e-91
"GO:0005654","nucleoplasm","CC",3512,808,4.69178431333441e-89
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,894,1.34653518565452e-84
"GO:0003676","nucleic acid binding","MF",4349,924,4.47056654726843e-84
"GO:0043229","intracellular organelle","CC",13294,2032,7.55630368348812e-83
"GO:0044424","intracellular part","CC",15063,2206,9.16584320943401e-83
"GO:0005622","intracellular","CC",15073,2206,2.57369350666743e-82
"GO:0090304","nucleic acid metabolic process","BP",5735,1114,1.29196866937324e-80
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1194,4.03056673692223e-76
"GO:0051252","regulation of RNA metabolic process","BP",3822,824,6.91133126673636e-76
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1220,1.2426493110262e-75
"GO:0046483","heterocycle metabolic process","BP",6570,1209,6.64682332376381e-74
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1242,6.22139920978022e-73
"GO:0003677","DNA binding","MF",2518,607,1.53636918173998e-71
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1806,3.15254163913897e-71
"GO:1901363","heterocyclic compound binding","MF",6241,1156,6.43346787431637e-71
"GO:0097159","organic cyclic compound binding","MF",6328,1164,1.20386757372304e-69
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1427,1.54602497843949e-69
"GO:0043226","organelle","CC",14144,2086,1.9030493107354e-69
"GO:0016070","RNA metabolic process","BP",5206,1004,8.61435039378616e-68
