"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,64,1.04570578618111e-51
"GO:0004984","olfactory receptor activity","MF",427,64,1.04570578618111e-51
"GO:0007608","sensory perception of smell","BP",454,64,5.66195110852989e-50
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,65,8.06077383654904e-50
"GO:0009593","detection of chemical stimulus","BP",512,65,8.137420933181e-48
"GO:0007606","sensory perception of chemical stimulus","BP",526,65,4.66144894524774e-47
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,65,8.5832369673289e-47
"GO:0051606","detection of stimulus","BP",691,66,1.28350294145053e-40
"GO:0004930","G protein-coupled receptor activity","MF",866,64,0.0000000000000000000000000000000115036089308512
"GO:0007600","sensory perception","BP",977,67,0.0000000000000000000000000000000267625425341201
"GO:0050877","nervous system process","BP",1437,71,0.00000000000000000000000016384427782643
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,68,0.00000000000000000000000184457355928953
"GO:0004888","transmembrane signaling receptor activity","MF",1277,65,0.00000000000000000000000615152017587021
"GO:0005549","odorant binding","MF",102,23,0.0000000000000000000000468286282064503
"GO:0038023","signaling receptor activity","MF",1484,66,0.00000000000000000000401662818020931
"GO:0060089","molecular transducer activity","MF",1538,66,0.0000000000000000000269657748034715
"GO:0005882","intermediate filament","CC",214,25,0.0000000000000000115726133733272
"GO:0031424","keratinization","BP",224,24,0.00000000000000039392187372165
"GO:0045111","intermediate filament cytoskeleton","CC",251,25,0.00000000000000052724636090739
"GO:0003008","system process","BP",2216,71,0.00000000000000499590702905645
