"","Term","Ont","N","DE","P.DE"
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1600,57,0.00000000000000000185867826763116
"GO:0003677","DNA binding","MF",2518,72,0.00000000000000000277074288494502
"GO:0003700","DNA-binding transcription factor activity","MF",1699,58,0.00000000000000000622664339486996
"GO:0140110","transcription regulator activity","MF",2053,60,0.0000000000000020379226374505
"GO:0003676","nucleic acid binding","MF",4349,90,0.0000000000000257990691558867
"GO:0006357","regulation of transcription by RNA polymerase II","BP",2683,66,0.000000000000206069159033793
"GO:0006366","transcription by RNA polymerase II","BP",2818,66,0.00000000000202969712062795
"GO:0005634","nucleus","CC",7932,125,0.00000000000442137991326275
"GO:0006355","regulation of transcription, DNA-templated","BP",3506,73,0.0000000000253243288185914
"GO:1901363","heterocyclic compound binding","MF",6241,105,0.000000000039775826193567
"GO:1903506","regulation of nucleic acid-templated transcription","BP",3567,73,0.0000000000579707928109473
"GO:2001141","regulation of RNA biosynthetic process","BP",3576,73,0.0000000000653752006096757
"GO:0097159","organic cyclic compound binding","MF",6328,105,0.0000000000978775118461987
"GO:0006351","transcription, DNA-templated","BP",3668,73,0.000000000217113027907528
"GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",3998,77,0.000000000250487409637036
"GO:0097659","nucleic acid-templated transcription","BP",3716,73,0.000000000398049362782854
"GO:0032774","RNA biosynthetic process","BP",3733,73,0.000000000491785828154428
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,78,0.00000000051973614025427
"GO:0051252","regulation of RNA metabolic process","BP",3822,74,0.000000000551920615272599
"GO:1901362","organic cyclic compound biosynthetic process","BP",4500,82,0.000000000730362493181348
