"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,222,4.77503858800837e-245
"GO:0004984","olfactory receptor activity","MF",427,222,4.77503858800837e-245
"GO:0007608","sensory perception of smell","BP",454,224,1.51996991434172e-240
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,225,6.92768896730115e-236
"GO:0009593","detection of chemical stimulus","BP",512,226,1.3759477030361e-228
"GO:0007606","sensory perception of chemical stimulus","BP",526,227,7.16660440514154e-227
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,226,4.83385667187954e-224
"GO:0051606","detection of stimulus","BP",691,227,2.7208135154688e-194
"GO:0004930","G protein-coupled receptor activity","MF",866,229,7.19446512163084e-172
"GO:0007600","sensory perception","BP",977,231,2.07837619431201e-161
"GO:0004888","transmembrane signaling receptor activity","MF",1277,232,1.30113013844192e-134
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,232,1.94606194764853e-127
"GO:0050877","nervous system process","BP",1437,234,7.49599247583816e-125
"GO:0038023","signaling receptor activity","MF",1484,232,1.44799440496481e-119
"GO:0060089","molecular transducer activity","MF",1538,232,4.66216372767744e-116
"GO:0003008","system process","BP",2216,240,1.79272508430512e-88
"GO:0005549","odorant binding","MF",102,62,3.0982218219923e-71
"GO:0032501","multicellular organismal process","BP",7751,384,5.62553817516772e-52
"GO:0031424","keratinization","BP",224,64,2.51763344576449e-47
"GO:0005882","intermediate filament","CC",214,59,1.1545462920239e-42
