"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,280,4.15418030250358e-51
"GO:0005654","nucleoplasm","CC",3512,183,1.0174500225248e-48
"GO:0044428","nuclear part","CC",5023,219,2.16108968476639e-48
"GO:0031981","nuclear lumen","CC",4594,207,7.16153732953543e-47
"GO:0070013","intracellular organelle lumen","CC",5740,224,1.73412146869874e-41
"GO:0031974","membrane-enclosed lumen","CC",5740,224,1.73412146869874e-41
"GO:0043233","organelle lumen","CC",5740,224,1.73412146869874e-41
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,319,4.59983106310734e-40
"GO:0005694","chromosome","CC",1075,90,2.25454875524729e-36
"GO:0043232","intracellular non-membrane-bounded organelle","CC",4784,194,7.33390302316802e-36
"GO:0043228","non-membrane-bounded organelle","CC",4793,194,9.66147002605243e-36
"GO:0043229","intracellular organelle","CC",13294,335,4.78669597881626e-35
"GO:0003676","nucleic acid binding","MF",4349,180,0.00000000000000000000000000000000165888580687533
"GO:0090304","nucleic acid metabolic process","BP",5735,210,0.00000000000000000000000000000000330689839037239
"GO:0044446","intracellular organelle part","CC",9811,283,0.0000000000000000000000000000000207680463736924
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,221,0.00000000000000000000000000000011398301539679
"GO:0046483","heterocycle metabolic process","BP",6570,223,0.000000000000000000000000000000479745609918628
"GO:0044424","intracellular part","CC",15063,349,0.000000000000000000000000000000582313752653639
"GO:0005622","intracellular","CC",15073,349,0.000000000000000000000000000000717508139486484
"GO:1901363","heterocyclic compound binding","MF",6241,216,0.000000000000000000000000000000834904739741721
