"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,249,7.63725636358363e-263
"GO:0004984","olfactory receptor activity","MF",427,249,7.63725636358363e-263
"GO:0007608","sensory perception of smell","BP",454,251,8.58644105541566e-257
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,254,2.42452384861715e-254
"GO:0009593","detection of chemical stimulus","BP",512,256,5.32502498426382e-247
"GO:0007606","sensory perception of chemical stimulus","BP",526,256,5.19380635699453e-243
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,255,5.05736088572966e-240
"GO:0051606","detection of stimulus","BP",691,257,1.55997597836953e-206
"GO:0004930","G protein-coupled receptor activity","MF",866,264,1.60637005509853e-186
"GO:0007600","sensory perception","BP",977,264,2.4785382353146e-171
"GO:0004888","transmembrane signaling receptor activity","MF",1277,267,1.8820979194742e-142
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,270,3.00409014612305e-137
"GO:0050877","nervous system process","BP",1437,268,8.24318255263171e-130
"GO:0038023","signaling receptor activity","MF",1484,269,4.04731031215398e-127
"GO:0060089","molecular transducer activity","MF",1538,269,4.54338702895223e-123
"GO:0003008","system process","BP",2216,279,1.40474370180509e-91
"GO:0005549","odorant binding","MF",102,67,4.53648185176604e-73
"GO:0031424","keratinization","BP",224,76,1.73287015997194e-54
"GO:0032501","multicellular organismal process","BP",7751,461,1.53828421790875e-50
"GO:0030216","keratinocyte differentiation","BP",305,81,9.80285063518504e-49
