"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,67,1.86878921448256e-69
"GO:0004984","olfactory receptor activity","MF",427,67,1.86878921448256e-69
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,68,1.31585693806417e-67
"GO:0007608","sensory perception of smell","BP",454,67,1.40795000207843e-67
"GO:0009593","detection of chemical stimulus","BP",512,68,1.96998018310815e-65
"GO:0007606","sensory perception of chemical stimulus","BP",526,68,1.31419372664275e-64
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,68,2.5534475809233e-64
"GO:0051606","detection of stimulus","BP",691,68,2.09293992684789e-56
"GO:0004930","G protein-coupled receptor activity","MF",866,70,2.67057790048079e-52
"GO:0007600","sensory perception","BP",977,69,1.6129824409273e-47
"GO:0004888","transmembrane signaling receptor activity","MF",1277,71,5.13583318335019e-42
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,70,6.45145520455506e-39
"GO:0038023","signaling receptor activity","MF",1484,71,1.08008357398355e-37
"GO:0060089","molecular transducer activity","MF",1538,71,1.11841079633676e-36
"GO:0050877","nervous system process","BP",1437,69,1.40089034538278e-36
"GO:0005549","odorant binding","MF",102,26,0.0000000000000000000000000000000295992678116736
"GO:0003008","system process","BP",2216,71,0.0000000000000000000000000120498308126657
"GO:0005882","intermediate filament","CC",214,26,0.0000000000000000000000223145004200387
"GO:0031424","keratinization","BP",224,25,0.00000000000000000000139881987631031
"GO:0045111","intermediate filament cytoskeleton","CC",251,26,0.00000000000000000000140882930596731
