"","Term","Ont","N","DE","P.DE"
"GO:0005488","binding","MF",15267,3841,9.22683275505888e-103
"GO:0005634","nucleus","CC",7932,2345,3.07356404286745e-102
"GO:0044424","intracellular part","CC",15063,3784,1.09370971371873e-94
"GO:0005622","intracellular","CC",15073,3785,2.22547859991804e-94
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1401,1.55828820698557e-92
"GO:0003677","DNA binding","MF",2518,959,7.18015843240898e-90
"GO:0005654","nucleoplasm","CC",3512,1220,2.10731273931773e-86
"GO:0044260","cellular macromolecule metabolic process","BP",8352,2384,3.24512721437194e-85
"GO:0051252","regulation of RNA metabolic process","BP",3822,1295,2.72331100838657e-84
"GO:0003676","nucleic acid binding","MF",4349,1430,2.90304688779216e-84
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,1404,1.19901031903193e-81
"GO:0043229","intracellular organelle","CC",13294,3409,7.76518875721461e-81
"GO:0090304","nucleic acid metabolic process","BP",5735,1760,1.78989233976501e-80
"GO:0051171","regulation of nitrogen compound metabolic process","BP",6063,1838,2.69951658849861e-80
"GO:0032774","RNA biosynthetic process","BP",3733,1260,3.03789772145808e-80
"GO:0006351","transcription, DNA-templated","BP",3668,1243,3.33200725492572e-80
"GO:0031323","regulation of cellular metabolic process","BP",6305,1895,3.7739692988323e-80
"GO:0097659","nucleic acid-templated transcription","BP",3716,1255,4.80088371839445e-80
"GO:0018130","heterocycle biosynthetic process","BP",4341,1414,9.99068348586206e-80
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,3037,1.17239306200156e-78
