"","Term","Ont","N","DE","P.DE"
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,42,0.00000000233245224464356
"GO:0005634","nucleus","CC",7932,46,0.00000000234668428151158
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,41,0.00000000398579163859511
"GO:1901360","organic cyclic compound metabolic process","BP",6839,42,0.00000000716238228819866
"GO:0046483","heterocycle metabolic process","BP",6570,41,0.00000000887635407400311
"GO:0017056","structural constituent of nuclear pore","MF",28,5,0.0000000169551953121543
"GO:0044611","nuclear pore inner ring","CC",3,3,0.0000000238779013886581
"GO:0071431","tRNA-containing ribonucleoprotein complex export from nucleus","BP",34,5,0.0000000473639925466528
"GO:0006409","tRNA export from nucleus","BP",34,5,0.0000000473639925466528
"GO:0051031","tRNA transport","BP",36,5,0.0000000638839049193296
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,53,0.0000000675458654080114
"GO:0097064","ncRNA export from nucleus","BP",38,5,0.0000000846775925876658
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,31,0.000000130494162978561
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,41,0.000000139292690816674
"GO:0018130","heterocycle biosynthetic process","BP",4341,31,0.000000184690936279294
"GO:0019438","aromatic compound biosynthetic process","BP",4351,31,0.000000195034359717703
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,30,0.000000248724862762752
"GO:0044260","cellular macromolecule metabolic process","BP",8352,44,0.000000309603364753799
"GO:1901362","organic cyclic compound biosynthetic process","BP",4500,31,0.000000430463642924194
"GO:0075733","intracellular transport of virus","BP",57,5,0.000000676958684820069
