"","Term","Ont","N","DE","P.DE"
"GO:0022832","voltage-gated channel activity","MF",197,8,0.000000200134138952473
"GO:0005244","voltage-gated ion channel activity","MF",197,8,0.000000200134138952473
"GO:0022843","voltage-gated cation channel activity","MF",142,7,0.000000329592347691464
"GO:0044456","synapse part","CC",938,14,0.00000111079767475532
"GO:0098916","anterograde trans-synaptic signaling","BP",703,12,0.00000184333753098691
"GO:0007268","chemical synaptic transmission","BP",703,12,0.00000184333753098691
"GO:0044459","plasma membrane part","CC",2985,25,0.00000187852429608646
"GO:0099537","trans-synaptic signaling","BP",711,12,0.00000207280536124732
"GO:0099536","synaptic signaling","BP",717,12,0.00000226116324517188
"GO:0006812","cation transport","BP",1160,15,0.00000257105769225701
"GO:0097458","neuron part","CC",1729,18,0.00000457578402146981
"GO:0022839","ion gated channel activity","MF",334,8,0.0000103185796430703
"GO:0022836","gated channel activity","MF",343,8,0.000012509980883745
"GO:0098655","cation transmembrane transport","BP",855,12,0.0000135394099321408
"GO:0045202","synapse","CC",1171,14,0.000014424727284991
"GO:0006811","ion transport","BP",1696,17,0.0000149140094447946
"GO:0007269","neurotransmitter secretion","BP",169,6,0.000015914474528145
"GO:0005245","voltage-gated calcium channel activity","MF",48,4,0.0000161634062461814
"GO:0099643","signal release from synapse","BP",170,6,0.0000164560564468404
"GO:0022890","inorganic cation transmembrane transporter activity","MF",594,10,0.0000165772612156432
