"","Term","Ont","N","DE","P.DE"
"GO:0003676","nucleic acid binding","MF",4349,437,0.00000000000000000000000000211105196788362
"GO:0003677","DNA binding","MF",2518,293,0.00000000000000000000000000432841354147826
"GO:1901363","heterocyclic compound binding","MF",6241,570,0.0000000000000000000000000122387683181253
"GO:0097159","organic cyclic compound binding","MF",6328,572,0.000000000000000000000000151100986812303
"GO:0005634","nucleus","CC",7932,672,0.0000000000000000000000167287645712947
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,403,0.000000000000000000000437969068105107
"GO:0051252","regulation of RNA metabolic process","BP",3822,379,0.000000000000000000000531846963720391
"GO:0046872","metal ion binding","MF",4189,404,0.00000000000000000000225222685939627
"GO:0090304","nucleic acid metabolic process","BP",5735,514,0.00000000000000000000345973233350065
"GO:0043169","cation binding","MF",4279,407,0.0000000000000000000204050703111565
"GO:0043167","ion binding","MF",6218,544,0.0000000000000000000236715338473259
"GO:0003700","DNA-binding transcription factor activity","MF",1699,204,0.0000000000000000000464616969026906
"GO:0044424","intracellular part","CC",15063,1083,0.000000000000000000189043900367681
"GO:0005622","intracellular","CC",15073,1083,0.000000000000000000268701095343185
"GO:0016070","RNA metabolic process","BP",5206,469,0.000000000000000000292837825193908
"GO:0140110","transcription regulator activity","MF",2053,229,0.00000000000000000157351128298653
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1600,191,0.0000000000000000017067128434515
"GO:0097659","nucleic acid-templated transcription","BP",3716,357,0.0000000000000000032104552223284
"GO:0032774","RNA biosynthetic process","BP",3733,358,0.00000000000000000374836963001034
"GO:0006351","transcription, DNA-templated","BP",3668,353,0.00000000000000000414380255619893
