"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,490,1.63240570763376e-35
"GO:0003677","DNA binding","MF",2518,228,0.00000000000000000000000000000000016426311304024
"GO:0003676","nucleic acid binding","MF",4349,324,0.000000000000000000000000000000000451374176903191
"GO:1901363","heterocyclic compound binding","MF",6241,413,0.000000000000000000000000000000000505064694391658
"GO:0097159","organic cyclic compound binding","MF",6328,415,0.00000000000000000000000000000000266962327928261
"GO:0044260","cellular macromolecule metabolic process","BP",8352,501,0.00000000000000000000000000000000432859715699666
"GO:0003700","DNA-binding transcription factor activity","MF",1699,175,0.0000000000000000000000000000000147277342832035
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,618,0.0000000000000000000000000000000985610667730768
"GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",3998,300,0.000000000000000000000000000000179325457956243
"GO:0140110","transcription regulator activity","MF",2053,194,0.000000000000000000000000000000287638801067598
"GO:0010556","regulation of macromolecule biosynthetic process","BP",4138,306,0.000000000000000000000000000000451270208233581
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,306,0.000000000000000000000000000000493839204239953
"GO:0005622","intracellular","CC",15073,734,0.000000000000000000000000000000721938813451944
"GO:0032774","RNA biosynthetic process","BP",3733,285,0.000000000000000000000000000000751838809300127
"GO:0051252","regulation of RNA metabolic process","BP",3822,289,0.00000000000000000000000000000122874332976815
"GO:0044424","intracellular part","CC",15063,733,0.00000000000000000000000000000162397842205209
"GO:0006351","transcription, DNA-templated","BP",3668,280,0.00000000000000000000000000000350820830034134
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1600,164,0.00000000000000000000000000000389616819925958
"GO:0097659","nucleic acid-templated transcription","BP",3716,282,0.00000000000000000000000000000531584378780832
"GO:0006366","transcription by RNA polymerase II","BP",2818,233,0.000000000000000000000000000026811164938629
