"","Term","Ont","N","DE","P.DE"
"GO:0036085","GDP-fucose import into Golgi lumen","BP",1,1,0.000195236235845497
"GO:0015783","GDP-fucose transmembrane transport","BP",1,1,0.000195236235845497
"GO:0005457","GDP-fucose transmembrane transporter activity","MF",1,1,0.000195236235845497
"GO:0090480","purine nucleotide-sugar transmembrane transport","BP",1,1,0.000195236235845497
"GO:0036080","purine nucleotide-sugar transmembrane transporter activity","MF",1,1,0.000195236235845497
"GO:0036066","protein O-linked fucosylation","BP",8,1,0.00156108954303991
"GO:0015279","store-operated calcium channel activity","MF",10,1,0.0019510761754763
"GO:0030259","lipid glycosylation","BP",12,1,0.00234094855122702
"GO:0048188","Set1C/COMPASS complex","CC",12,1,0.00234094855122702
"GO:0044666","MLL3/4 complex","CC",13,1,0.0025358418998207
"GO:0015780","nucleotide-sugar transmembrane transport","BP",14,1,0.00273070669261211
"GO:0005338","nucleotide-sugar transmembrane transporter activity","MF",14,1,0.00273070669261211
"GO:0036065","fucosylation","BP",20,1,0.00389929593371818
"GO:0002115","store-operated calcium entry","BP",21,1,0.00409396091399272
"GO:0019707","protein-cysteine S-acyltransferase activity","MF",28,1,0.00545581699433539
"GO:0019706","protein-cysteine S-palmitoyltransferase activity","MF",28,1,0.00545581699433539
"GO:0016417","S-acyltransferase activity","MF",32,1,0.00623339310004889
"GO:0018345","protein palmitoylation","BP",34,1,0.00662201012480546
"GO:0016409","palmitoyltransferase activity","MF",39,1,0.00759305403355337
"GO:0045746","negative regulation of Notch signaling pathway","BP",43,1,0.00836937644407099
