"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,245,4.15716919004333e-262
"GO:0004984","olfactory receptor activity","MF",427,245,4.15716919004333e-262
"GO:0007608","sensory perception of smell","BP",454,247,2.6067043789931e-256
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,249,2.26256520386674e-252
"GO:0009593","detection of chemical stimulus","BP",512,250,1.0631825108143e-243
"GO:0007606","sensory perception of chemical stimulus","BP",526,251,1.84133417758632e-241
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,251,4.12940790679234e-240
"GO:0051606","detection of stimulus","BP",691,252,6.40911338374461e-206
"GO:0004930","G protein-coupled receptor activity","MF",866,254,3.25879221730638e-180
"GO:0007600","sensory perception","BP",977,257,2.55400561876879e-169
"GO:0004888","transmembrane signaling receptor activity","MF",1277,257,3.56027551827801e-138
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,257,2.94044499568328e-130
"GO:0050877","nervous system process","BP",1437,260,4.4872090311355e-128
"GO:0038023","signaling receptor activity","MF",1484,258,1.44295040075649e-122
"GO:0060089","molecular transducer activity","MF",1538,258,1.07589078395084e-118
"GO:0003008","system process","BP",2216,269,1.0784075285954e-89
"GO:0005549","odorant binding","MF",102,66,9.11314693463954e-73
"GO:0031424","keratinization","BP",224,74,1.16958769380583e-53
"GO:0032501","multicellular organismal process","BP",7751,444,9.46534467022995e-51
"GO:0030216","keratinocyte differentiation","BP",305,79,2.88084667191294e-48
