"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,589,8.75412821715995e-53
"GO:0044260","cellular macromolecule metabolic process","BP",8352,605,4.0439952015346e-51
"GO:0005654","nucleoplasm","CC",3512,345,1.22704170634893e-49
"GO:0044424","intracellular part","CC",15063,861,6.0618840269179e-48
"GO:0005622","intracellular","CC",15073,861,9.48739248381234e-48
"GO:0003676","nucleic acid binding","MF",4349,390,2.0283939877753e-47
"GO:0043229","intracellular organelle","CC",13294,797,1.78195059009884e-45
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,727,4.94756175165329e-45
"GO:1901363","heterocyclic compound binding","MF",6241,482,7.6830309742056e-43
"GO:0097159","organic cyclic compound binding","MF",6328,485,3.01000743684594e-42
"GO:0090304","nucleic acid metabolic process","BP",5735,452,2.25770080228854e-41
"GO:0043227","membrane-bounded organelle","CC",13019,778,3.68966737762774e-41
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,409,8.0564448806775e-41
"GO:0043226","organelle","CC",14144,818,8.28095447306952e-41
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,483,8.89516163620919e-40
"GO:0009059","macromolecule biosynthetic process","BP",5114,412,1.1398005546142e-38
"GO:0031981","nuclear lumen","CC",4594,383,1.61666349900589e-38
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,357,2.15868287210177e-38
"GO:0044428","nuclear part","CC",5023,406,2.96633908408326e-38
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,488,9.96831211971482e-38
