"","Term","Ont","N","DE","P.DE"
"GO:0070207","protein homotrimerization","BP",32,2,0.0000141526129225659
"GO:0070206","protein trimerization","BP",54,2,0.0000407729367757803
"GO:0071449","cellular response to lipid hydroperoxide","BP",1,1,0.000195236235845497
"GO:2000324","positive regulation of glucocorticoid receptor signaling pathway","BP",2,1,0.000390443882404723
"GO:0071466","cellular response to xenobiotic stimulus","BP",180,2,0.000455254879727308
"GO:0006982","response to lipid hydroperoxide","BP",3,1,0.000585622942468444
"GO:0009410","response to xenobiotic stimulus","BP",292,2,0.00119183968200326
"GO:0071447","cellular response to hydroperoxide","BP",8,1,0.00156108954303991
"GO:2000322","regulation of glucocorticoid receptor signaling pathway","BP",8,1,0.00156108954303991
"GO:0051260","protein homooligomerization","BP",351,2,0.00171646180962505
"GO:0005765","lysosomal membrane","CC",354,2,0.00174562638864349
"GO:0098852","lytic vacuole membrane","CC",355,2,0.00175540121055685
"GO:0035360","positive regulation of peroxisome proliferator activated receptor signaling pathway","BP",9,1,0.00175609714273817
"GO:0071313","cellular response to caffeine","BP",10,1,0.0019510761754763
"GO:0043295","glutathione binding","MF",11,1,0.00214602664404229
"GO:0033327","Leydig cell differentiation","BP",11,1,0.00214602664404229
"GO:1900750","oligopeptide binding","MF",12,1,0.00234094855122702
"GO:0005774","vacuolar membrane","CC",412,2,0.00235643226297995
"GO:0071415","cellular response to purine-containing compound","BP",13,1,0.0025358418998207
"GO:0035358","regulation of peroxisome proliferator activated receptor signaling pathway","BP",14,1,0.00273070669261211
