"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,1276,3.16934208209487e-70
"GO:0005622","intracellular","CC",15073,1276,6.20087289344182e-70
"GO:0005654","nucleoplasm","CC",3512,497,1.54203392716264e-67
"GO:0043229","intracellular organelle","CC",13294,1178,2.53051259169651e-65
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1069,9.93086167583559e-63
"GO:0043226","organelle","CC",14144,1206,1.13979716298601e-56
"GO:0043227","membrane-bounded organelle","CC",13019,1140,1.37272893212479e-54
"GO:0044428","nuclear part","CC",5023,591,1.09668732555139e-52
"GO:0031981","nuclear lumen","CC",4594,555,2.77083593740989e-52
"GO:0044446","intracellular organelle part","CC",9811,936,1.09475370739267e-51
"GO:0005634","nucleus","CC",7932,802,1.30391957162931e-49
"GO:0044422","organelle part","CC",10112,945,9.75071298370862e-48
"GO:0070013","intracellular organelle lumen","CC",5740,621,5.55860760589218e-43
"GO:0031974","membrane-enclosed lumen","CC",5740,621,5.55860760589218e-43
"GO:0043233","organelle lumen","CC",5740,621,5.55860760589218e-43
"GO:0044260","cellular macromolecule metabolic process","BP",8352,803,6.75743967010002e-40
"GO:0044237","cellular metabolic process","BP",11301,995,1.25510695558445e-38
"GO:0005515","protein binding","MF",11807,1026,2.08283466792879e-38
"GO:0006996","organelle organization","BP",3885,458,4.74560327061968e-38
"GO:1902494","catalytic complex","CC",1370,225,2.37619880992155e-37
