"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,44,0.000000000984930563983017
"GO:0031981","nuclear lumen","CC",4594,50,0.00000000479452662464415
"GO:0044451","nucleoplasm part","CC",1126,23,0.00000000658360655058894
"GO:0044428","nuclear part","CC",5023,52,0.0000000109598902784933
"GO:0005515","protein binding","MF",11807,86,0.0000000171895981548799
"GO:0003676","nucleic acid binding","MF",4349,47,0.0000000258895513487672
"GO:0044446","intracellular organelle part","CC",9811,74,0.000000654661126618335
"GO:0003723","RNA binding","MF",1950,27,0.000000812965577911484
"GO:0051254","positive regulation of RNA metabolic process","BP",1706,25,0.000000825932257050605
"GO:0005488","binding","MF",15267,96,0.000000901704697867634
"GO:1901363","heterocyclic compound binding","MF",6241,55,0.00000100579709136929
"GO:0090304","nucleic acid metabolic process","BP",5735,52,0.00000109797442963593
"GO:0005634","nucleus","CC",7932,64,0.00000122717511239576
"GO:0044424","intracellular part","CC",15063,95,0.00000143778447600388
"GO:0044260","cellular macromolecule metabolic process","BP",8352,66,0.00000145134212282683
"GO:0005622","intracellular","CC",15073,95,0.0000015102349237877
"GO:0097159","organic cyclic compound binding","MF",6328,55,0.0000016280418420989
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,55,0.00000254873230735054
"GO:0044422","organelle part","CC",10112,74,0.00000277810789749325
"GO:0070013","intracellular organelle lumen","CC",5740,51,0.00000298510536475349
